PID,x_merc,y_merc,Neighborhood,Sector,SalePrice,latitude,longitude,le_Neighbor,le_Sector,MSSubClass,YearBuilt,YearRemodAdd,OverallQual,Prop_Addr,GrLivArea
923228200,-10419742.083286894,5159866.426207931,MeadowV,SE,106.0,41.9925693,-93.6021357,13,3,2FlPUD,1970,1970,4,717 MEADOW PL,992
527353020,-10423688.169992382,5168831.494842647,NWAmes,NW,200.0,42.052397,-93.637584,17,2,1Fl,1978,1986,6,3103 EISENHOWER AVE,1671
907290150,-10428537.975744445,5163419.125427377,CollgCr,WE,136.0,42.01628470048992,-93.68115054632092,5,5,1FlPUD,2003,2003,6,4619 TWAIN ST,848
535176050,-10420907.19810922,5167712.4084879,NAmes,NO,145.0,42.04493193780322,-93.61260210452647,15,1,1Fl,1960,1960,6,2305 BROADMOOR AVE,1383
528280180,-10424220.496818105,5169758.216032329,Gilbert,NW,227.0,42.05857819253082,-93.64236597323692,8,2,2Fl,2000,2001,7,3820 WESTLAWN DR,1892
909451150,-10421771.804958371,5166153.874296733,Blueste,SO,151.0,42.009757,-93.647011,1,4,2FlPUD,1980,1980,6,1505 LITTLE BLUESTEM CT UNIT 112,1556
906402060,-10428906.591362191,5165288.00290459,SawyerW,WE,275.0,42.02875650550202,-93.68446187675475,23,5,SPLIT,1989,1989,7,4925 UTAH DR,1644
527403360,-10422863.360720392,5169138.074256709,NAmes,NO,123.0,42.05444193877551,-93.6301746122449,15,1,1Fl,1971,1971,5,3304 HOOVER AVE,864
534176250,-10423181.637599597,5167650.915774416,NWAmes,NW,140.0,42.04452171442495,-93.6330337420966,17,2,1Fl,1969,1969,7,2310 HAYES AVE,1164
527378020,-10422997.115489287,5168412.197325882,NWAmes,NW,157.0,42.04960010499492,-93.6313761517771,17,2,1Fl,1973,2000,5,1604 JACKSON DR,1178
903455030,-10421771.804958371,5166153.874296733,IDOTRR,DT,120.0,42.02211967187807,-93.6223868045226,11,0,1Fl,1915,1978,5,1118 N 3RD ST,1308
908275090,-10426699.018263249,5163911.357498439,Edwards,WE,112.0,42.01956980932589,-93.66463091019884,7,5,1Fl,1910,2000,4,304 S FRANKLIN AVE,1346
528120110,-10425369.158839352,5170083.306382344,NridgHt,NW,276.0,42.06074638936844,-93.65268457973669,19,2,2Fl,2005,2005,8,3011 BECKLEY ST,2098
535450100,-10420516.296514755,5166401.21009261,NAmes,NO,148.0,42.03618424242424,-93.60909057575758,15,1,1Fl,1950,1950,4,1431 CARROLL AVE,1521
527301010,-10423741.38070898,5169298.903467217,NWAmes,NW,202.0,42.05551467165237,-93.638062,17,2,1Fl,1984,1998,7,3421 EISENHOWER AVE,1621
535302200,-10421403.101085965,5167174.705139888,NAmes,NO,122.0,42.04134478111184,-93.617056876761,15,1,1Fl,1955,1955,5,1920 CLARK AVE,972
909252220,-10424653.32815217,5163644.336023226,Crawfor,SO,148.0,42.017787755102034,-93.64625416326533,6,4,1Fl,1914,1995,6,508 LYNN AVE,1264
923227030,-10419658.67091778,5159977.634954703,Mitchel,SE,152.0,41.99331178787879,-93.6013863939394,14,3,1Fl,1968,1968,5,3207 JEWEL CIR,1160
527107240,-10423559.874279242,5170091.089781018,Gilbert,NW,185.0,42.0607983,-93.6364315,8,2,2Fl,1997,1997,6,2035 WYNGATE DR,1511
916226030,-10423943.725555252,5161656.334043309,Timber,SO,242.0,42.0045186106386,-93.63987969468069,26,4,1FlPUD,1986,1986,7,2118 IRONWOOD CT,1501
909178160,-10424914.994838497,5163498.909580918,SWISU,SO,140.0,42.01681718367347,-93.64860475510204,21,4,1Fl,1940,1950,6,609 STANTON AVE,1489
906201022,-10428870.51939216,5166039.094046794,SawyerW,WE,180.0,42.03376816326531,-93.68413783673468,23,5,1Fl,1990,1991,7,1217 IDAHO AVE,1442
908102020,-10428247.915991534,5163992.7951293,Edwards,WE,98.0,42.02011329977096,-93.67854489522742,7,5,2Fl,1910,2000,4,308 SOUTH DAKOTA AVE,1436
531380080,-10429510.263867334,5166379.02941799,SawyerW,WE,205.0,42.03603625309854,-93.68988475913449,23,5,2Fl,1994,2002,7,5307 MARYLAND ST,2110
527376100,-10423073.967247527,5168849.021306472,NWAmes,NW,165.0,42.05251390637993,-93.6320665228675,17,2,1Fl,1974,1974,6,1603 TRUMAN DR,1350
905200280,-10426824.20460068,5165965.612322375,Sawyer,WE,172.0,42.0332778736901,-93.66575547820165,22,5,1Fl,1958,1958,5,3514 ANNEAR ST,1920
535402140,-10420301.00954879,5166882.488169473,NAmes,NO,172.0,42.03939524195497,-93.6071566200376,15,1,SPLIT,1963,1999,7,1723 MAXWELL AVE,1651
905101100,-10427775.835889412,5166142.400200184,Sawyer,WE,94.0,42.03445744295302,-93.67430412751678,22,5,1Fl,1875,1996,5,4004 ONTARIO ST,1020
527226020,-10421981.535047708,5169876.302620862,Gilbert,NW,115.0,42.059365782046015,-93.62225303744788,8,2,1Fl,1952,1952,6,3920 DAWES DR,1474
535451230,-10420492.440410549,5166537.456899294,NAmes,NO,98.0,42.03709327272728,-93.60887627272729,15,1,1Fl,1950,1950,5,1508 CARROLL AVE,1048
528360050,-10425758.8638212,5168384.292424155,NoRidge,NW,584.0,42.049413962912574,-93.6561853591516,18,2,2Fl,1993,1994,9,2911 RIDGETOP RD,3500
907265010,-10429058.983290074,5163522.014739782,CollgCr,WE,211.0,42.01697138775511,-93.6858308367347,5,5,2Fl,2001,2001,7,4920 CLEMENS BLVD,1870
531375140,-10429538.009233568,5166635.139946627,SawyerW,WE,149.0,42.037745,-93.690134,23,5,1Fl,2003,2004,5,5225 KANSAS DR,1094
535125060,-10421233.357761351,5168266.187675698,NAmes,NO,226.0,42.0486261288408,-93.61553204653222,15,1,2Fl,1966,1966,7,2710 THOMPSON DR,2157
908186060,-10427260.542063655,5163821.524597871,Edwards,WE,145.0,42.01897028596802,-93.66967516432187,7,5,2FlPUD,2005,2005,5,3833 MARIGOLD DR,1072
526351030,-10421589.797590928,5168874.07183696,NAmes,NO,176.0,42.052681,-93.618734,15,1,1Fl,1958,2002,6,620 RIVER OAK DR,1414
535451100,-10420394.614191368,5166381.562153994,NAmes,NO,102.0,42.03605315151515,-93.6079974848485,15,1,1Fl,1950,1950,5,1421 STAFFORD AVE,1238
905451050,-10426884.140526306,5164848.038482787,Edwards,WE,135.0,42.02582065813658,-93.6662938917822,7,5,1Fl,1952,2002,5,321 CRANE AVE,1488
905226080,-10426263.9129521,5165885.703277248,Sawyer,WE,165.0,42.032744695031866,-93.6607222926868,22,5,1Fl,1940,1998,7,1107 SCOTT AVE,1302
924151050,-10419500.067103213,5159372.271987727,Mitchel,SE,188.0,41.989269962685945,-93.59996163163196,14,3,2Fl,1993,1994,7,3702 JEWEL DR,2000
903232190,-10422114.791553902,5165720.748582568,BrkSide,DT,124.0,42.03164405050505,-93.6234501010101,3,0,1Fl,1936,1980,5,1028 MARSTON AVE,1040
905103130,-10427777.04620871,5165825.650381907,Sawyer,WE,154.0,42.032344,-93.674315,22,5,1Fl,1967,1967,5,4101 ROSS RD,1064
902427140,-10420029.57357856,5165041.521777303,OldTown,DT,104.0,42.027111773373264,-93.60471826923042,20,0,1Fl,1956,1956,4,429 E 6TH ST,968
535152050,-10421470.837650385,5167576.189377133,NAmes,NO,214.0,42.04402320439621,-93.61766536467212,15,1,1Fl,2003,2009,7,2231 CLARK AVE,1480
907262070,-10429286.28662946,5163371.6277985405,CollgCr,WE,183.0,42.0159676969697,-93.68787273737374,5,5,2Fl,2003,2003,7,805 TENNYSON AVE,1640
527327080,-10423016.309417792,5169200.316632327,NWAmes,NW,190.0,42.05485709836066,-93.63154857377047,17,2,2Fl,1976,1976,6,3411 BUCHANAN CT,1574
527146030,-10423046.728092125,5169884.779006529,StoneBr,NW,236.0,42.059422315715,-93.63182182937123,25,2,1FlPUD,1995,1996,8,4131 STONE BROOKE RD,1616
903427120,-10421896.91216324,5165331.421129341,OldTown,DT,155.0,42.0290462244898,-93.62149285714284,20,0,2Fl,1915,1950,6,810 HODGE AVE,1768
533352075,-10425758.963124162,5166165.008319011,Sawyer,WE,190.0,42.034608287927725,-93.6561862512053,22,5,DUP2FAM,1977,1977,5,2905 ONTARIO ST 2907,2620
907265030,-10429048.173940334,5163522.069781254,CollgCr,WE,230.0,42.01697175510204,-93.68573373469388,5,5,1Fl,2002,2002,7,4908 CLEMENS BLVD,1654
531380110,-10429434.872644678,5166378.708760853,SawyerW,WE,201.0,42.03603411367355,-93.68920750825848,23,5,2Fl,1994,1994,6,5221 MARYLAND ST,1721
903232100,-10422018.979205508,5165703.01553159,BrkSide,DT,132.0,42.03152572727273,-93.6225894040404,3,0,1Fl,1930,1992,5,1015 ROOSEVELT AVE,1426
909428180,-10424021.809439387,5162849.317546866,Crawfor,SO,201.0,42.01248164634146,-93.64058113414632,6,4,1Fl,1960,1960,6,2118 GREENBRIAR CIR,1560
534476150,-10422147.174281329,5166201.606634236,NAmes,NO,167.0,42.0348524769652,-93.623741,15,1,1Fl,1953,1953,6,1315 MARSTON AVE,1644
527378010,-10423001.350561293,5168412.134506933,NWAmes,NW,155.0,42.04959968595626,-93.63141419607622,17,2,1Fl,1974,1974,6,1608 JACKSON DR,1103
924100040,-10419528.29327131,5159583.7936635455,Mitchel,SE,196.0,41.99068225802583,-93.6002151916141,14,3,1Fl,1977,1977,6,3412 JEWEL DR,1567
909275020,-10424386.335129812,5163994.879008299,Crawfor,SO,145.0,42.02012720689655,-93.64385572413794,6,4,DUP2FAM,1946,1950,6,2144 SUNSET DR 2146,1958
909101190,-10425701.829138467,5164258.323882476,SWISU,SO,118.0,42.021885327164206,-93.65567300787936,21,4,2Fl,1912,1950,4,217 S HYLAND AVE,2230
903206120,-10422393.190355984,5165519.917730587,BrkSide,DT,210.0,42.030304,-93.625951,3,0,2Fl,1922,2005,7,901 RIDGEWOOD AVE,2068
904301410,-10426218.796257265,5165121.601320673,Edwards,WE,125.0,42.02764613699593,-93.6603170025214,7,5,1Fl,1935,1950,5,540 FOREST GLEN,1032
907295040,-10428350.898183746,5163626.283498823,CollgCr,WE,247.0,42.01766727393634,-93.67947,5,5,1Fl,1999,2000,8,618 DOYLE AVE,1341
907176010,-10429497.544653583,5163796.988101698,CollgCr,WE,216.0,42.01880653426052,-93.68977050049337,5,5,2Fl,1997,1997,6,5249 THACKERAY DR,1771
905100060,-10427918.483301328,5165980.159822776,Sawyer,WE,130.0,42.03337493877551,-93.6755855510204,22,5,DUP2FAM,1963,1963,5,1207 ARIZONA AVE,999
532376110,-10427242.648382336,5166294.442533947,Sawyer,WE,129.0,42.03547188676149,-93.6695144226477,22,5,1Fl,1963,1995,5,3805 TORONTO ST,912
914460020,-10420195.451304922,5160360.0811962,Mitchel,SE,215.0,41.99586513331898,-93.60620837419926,14,3,1Fl,2002,2002,5,307 CRYSTAL ST,1392
528188020,-10421771.804958371,5166153.874296733,NridgHt,NW,173.0,42.0600881067537,-93.65380926777956,19,2,1FlPUD,2003,2003,7,3712 CHILTON AVE,1405
527454200,-10422393.164125629,5168429.346997363,NPkVill,NO,146.0,42.049714503104646,-93.62595076436872,16,1,2FlPUD,1978,1978,6,1139 JOHNSON ST,1456
528482030,-10424027.062287154,5168786.871537604,Somerst,NW,265.0,42.05209934919439,-93.64062832128066,24,2,2Fl,2004,2004,6,2416 KINGSTON DR,2443
907280100,-10428411.681467405,5163679.824255437,CollgCr,WE,285.0,42.0180246001813,-93.68001602552728,5,5,1Fl,2002,2002,9,4521 CLEMENS BLVD,1668
527110080,-10423559.874279242,5170091.089781018,Gilbert,NW,177.0,42.0607983,-93.6364315,8,2,2Fl,1997,1997,6,2006 WYNGATE DR,1470
528118090,-10425910.225163585,5170010.950441869,NridgHt,NW,460.0,42.06026381632653,-93.6575450612245,19,2,2Fl,2005,2006,10,3316 PRESTON CIR,2790
535105110,-10421254.443312244,5167994.037230071,NAmes,NO,158.0,42.04681067442588,-93.61572146125864,15,1,SPLIT,1961,1961,6,2511 KELLOGG AVE,1254
526354020,-10421448.802135566,5168523.368994389,NAmes,NO,192.0,42.05034167989689,-93.61746741627456,15,1,1Fl,1969,1969,7,2919 NORTHWOOD DR,1851
535477130,-10419912.790515631,5166422.369734426,NAmes,NO,170.0,42.03632541910413,-93.60366918912683,15,1,2Fl,1962,1962,5,1412 MEADOWLANE AVE,1812
905452070,-10421771.804958371,5166153.874296733,Edwards,WE,100.0,42.022026364190864,-93.66674564927546,7,5,DUP2FAM,1975,1975,5,323 FRANKLIN AVE,864
906378110,-10429462.441302735,5164902.221205161,CollgCr,WE,240.0,42.02618222242579,-93.68945516172744,5,5,1Fl,2008,2008,8,5309 TABOR DR,1468
909426090,-10424094.428007402,5163219.3690503,Crawfor,SO,158.0,42.01495149750324,-93.6412334778419,6,4,1Fl,1949,2005,5,2105 FRILEY RD,1523
533236090,-10424221.884906838,5168039.988750324,Somerst,NW,345.0,42.04711721032323,-93.6423784426502,24,2,2FlPUD,1998,1999,10,2502 BRISTOL DR,2393
908275280,-10426572.187627723,5163757.492864231,Edwards,WE,136.0,42.01854294999573,-93.663491571215,7,5,1Fl,1955,1955,5,437 HILLTOP RD,1393
903228090,-10421918.978412507,5165976.143817978,BrkSide,DT,113.0,42.03334814285714,-93.62169108163263,3,0,1Fl,1926,1950,6,811 12TH ST,1013
531385070,-10429385.50650327,5166393.926148698,SawyerW,WE,179.0,42.03613564403293,-93.68876404466504,23,5,1Fl,2000,2001,7,1412 NEBRASKA AVE,1349
916403040,-10421771.804958371,5166153.874296733,Timber,SO,174.0,41.99685150234215,-93.64838939238244,26,4,1Fl,1985,1985,7,,1240
527356050,-10423658.376606854,5168514.162651566,NWAmes,NW,152.0,42.050280268960826,-93.63731636146414,17,2,2Fl,1969,1969,5,2917 EISENHOWER AVE,1620
527166030,-10423883.273992484,5169700.34266069,Gilbert,NW,176.0,42.058192197114536,-93.63933664905286,8,2,2Fl,1998,1998,7,2206 WINDFIELD DR,1632
907290230,-10428639.023964437,5163417.402709307,CollgCr,WE,156.0,42.01627320293952,-93.6820582779254,5,5,1FlPUD,2004,2004,6,4709 TWAIN ST,848
528186050,-10425482.009120371,5169523.10240559,NridgHt,NW,280.0,42.05701005118444,-93.65369833105926,19,2,1FlPUD,2005,2005,9,3116 BURNHAM DR,1577
535452120,-10420275.476549055,5166362.49120506,NAmes,NO,127.0,42.03592591001854,-93.60692725319848,15,1,SPLIT,1960,1960,5,1409 MAXWELL AVE,1507
528482130,-10424068.893948644,5168667.256807942,Somerst,NW,263.0,42.05130147625216,-93.6410041014894,24,2,2Fl,2003,2004,7,2421 CLAYTON DR,2094
534403050,-10422578.76781821,5167264.477091767,NAmes,NO,145.0,42.04194368686869,-93.62761807070709,15,1,1Fl,1964,1964,6,1304 20TH ST,1092
533244030,-10424450.782020746,5167932.022276472,Somerst,NW,254.0,42.04639697935976,-93.64443466040936,24,2,2Fl,2000,2000,8,2620 CAMDEN DR,1848
528365080,-10425510.961001735,5168427.965113719,NoRidge,NW,288.0,42.04970528515862,-93.6539584102346,18,2,2Fl,1993,1994,7,3139 SYCAMORE RD,2197
902206090,-10420503.622959396,5165543.47405524,OldTown,DT,120.0,42.03046118181818,-93.60897672727272,20,0,1Fl,1945,1950,6,925 CARROLL AVE,1182
909425010,-10424347.292697368,5163309.342980302,Crawfor,SO,312.0,42.015552,-93.643505,6,4,1Fl,1939,2006,7,2160 COUNTRY CLUB BLVD,1954
916384080,-10425137.063780615,5160095.704835209,Timber,SO,266.0,41.99410007480293,-93.65059963435036,26,4,1Fl,2006,2006,8,3115 COTTONTAIL LN,1484
909101330,-10426072.619854214,5164183.183610168,Edwards,WE,35.0,42.021383877551024,-93.65900387755102,7,5,1Fl,1922,1955,2,202 STATE AVE,498
535380110,-10420865.939194309,5166349.740446973,OldTown,DT,87.0,42.03584083673469,-93.61223146938777,20,0,1Fl,1940,2005,4,1402 DOUGLAS AVE,672
903236010,-10421912.085691383,5165656.125981357,BrkSide,DT,127.0,42.03121285714285,-93.6216291632653,3,0,1Fl,1948,2001,5,808 10TH ST,1285
905101200,-10427302.209512992,5166137.473537839,Sawyer,WE,118.0,42.03442457142857,-93.67004946938776,22,5,1Fl,1961,1961,4,3812 ONTARIO ST,1029
531375110,-10429588.37668413,5166642.7305951165,SawyerW,WE,159.0,42.03779564343747,-93.69058645850664,23,5,1Fl,2004,2004,5,5317 KANSAS DR,1114
907405030,-10429261.69401751,5163355.886291601,CollgCr,WE,200.0,42.01586263636364,-93.68765181818182,5,5,1Fl,2003,2003,6,818 TENNYSON AVE,1700
908276230,-10426549.909564056,5163951.969385032,Edwards,WE,119.0,42.01984084151792,-93.66329144396406,7,5,1Fl,1954,1954,4,318 HILLTOP RD,948
909256060,-10424731.288144946,5163386.246742304,SWISU,SO,115.0,42.016065265306125,-93.64695448979592,21,4,1Fl,1936,1950,6,2324 STORM ST,1639
527108030,-10423578.081762211,5170433.076394138,Gilbert,NW,250.0,42.06307910504616,-93.6365950606024,8,2,2Fl,2005,2005,8,4313 HARRISON CIR,2064
906475100,-10428661.172783384,5164662.41147151,ClearCr,WE,195.0,42.02458194328168,-93.68225724415127,4,5,1Fl,1966,1966,6,225 PARKRIDGE CIR,1643
907275010,-10428701.26514907,5163792.472801968,CollgCr,WE,220.0,42.0187764,-93.6826174,5,5,1Fl,1999,2000,8,4500 HEMINGWAY DR,1513
527404100,-10422527.106497051,5169018.138886599,NAmes,NO,120.0,42.05364195653941,-93.62715398916312,15,1,1Fl,1971,1971,5,3215 GARNER AVE,950
905403150,-10426825.041923445,5165094.156399463,Edwards,WE,155.0,42.027463,-93.665763,7,5,1Fl,1953,1953,6,430 OLIVER AVE,1094
533350120,-10425945.467720706,5166627.586247078,Veenker,NW,290.0,42.03769460303912,-93.65786165050164,27,2,1Fl,1976,2007,8,1701 AMHERST DR,1671
909254010,-10424505.180897389,5163518.891350438,Crawfor,SO,137.0,42.0169505422425,-93.64492333383258,6,4,2Fl,1918,1990,7,2226 DONALD ST,1228
533221040,-10424700.838812975,5167898.250023071,Somerst,NW,180.0,42.04617168716721,-93.64668095879291,24,2,2FlPUD,2000,2000,6,2721 HAMPTON ST,1512
902401120,-10421771.804958371,5166153.874296733,OldTown,DT,325.0,42.03110823180966,-93.6143793575468,20,0,2Fl,1893,2000,10,,2775
533254050,-10424582.311533015,5167305.378792817,Veenker,NW,242.0,42.042216557132335,-93.64561621012118,27,2,1Fl,1981,1981,7,2818 TORREY PINES RD,1740
535178120,-10421268.066103889,5167322.98189084,NAmes,NO,153.0,42.042333993501046,-93.61584383687811,15,1,1Fl,1955,1955,5,2018 BURNETT AVE,1382
527403020,-10422752.224949213,5169254.777626107,NAmes,NO,142.0,42.05522035353536,-93.62917626262626,15,1,1Fl,1968,1968,5,1416 JEFFERSON ST,1056
916125360,-10425930.946491657,5160747.38973034,Timber,SO,160.0,41.99845083673469,-93.65773120408164,26,4,1Fl,1948,1950,5,2708 STATE AVE,1687
909277040,-10423921.855335107,5163798.497825717,Crawfor,SO,198.0,42.01881660987127,-93.63968323115046,6,4,1Fl,1937,1995,5,2012 COUNTRY CLUB BLVD,1938
527302175,-10423564.86196622,5169273.452984175,NWAmes,NW,181.0,42.05534491781397,-93.63647630515446,17,2,1Fl,1979,1998,6,3422 CLINTON CT,1586
905101490,-10427894.258817034,5166021.185565127,Sawyer,WE,139.0,42.033648673469386,-93.67536793877552,22,5,1Fl,1963,1963,5,1232 ARIZONA AVE,1121
907227100,-10428758.700099573,5164224.4370874455,CollgCr,WE,117.0,42.02165918367346,-93.68313334693876,5,5,1Fl,1972,2006,4,218 ROCKWELL AVE,875
911370510,-10421299.793517046,5162339.525253251,Crawfor,SO,246.0,42.00907895995091,-93.61612884907976,6,4,1FlPUD,2004,2005,8,1518 GOLDEN ASPEN DR,1646
907414030,-10429019.331246149,5163037.293224167,CollgCr,WE,186.0,42.01373627272727,-93.68547463636364,5,5,1Fl,2004,2004,7,4908 WALLER ST,1414
909275110,-10424243.746031372,5163756.402885015,Crawfor,SO,238.0,42.01853567565075,-93.64257482447316,6,4,2Fl,1927,1992,7,407 PEARSON AVE,1718
905200260,-10426926.165606184,5165964.527153436,Sawyer,WE,165.0,42.0332706331265,-93.66667140949792,22,5,SPLIT,1961,1961,5,3604 ANNEAR ST,1774
902105130,-10421392.18732016,5165845.708695365,OldTown,DT,64.0,42.03247783673469,-93.6169588367347,20,0,1Fl,1940,1950,5,1126 CLARK AVE,672
534453140,-10422652.1319862,5166341.435220168,BrkSide,DT,87.0,42.03578542405308,-93.62827711224118,3,0,2Fl,1937,1950,4,1406 RIDGEWOOD AVE,906
907203070,-10428830.083442492,5164147.880631041,CollgCr,WE,127.0,42.021148281281725,-93.68377459441854,5,5,1Fl,1972,1972,5,4907 SCHUBERT ST,876
910226040,-10422298.596050724,5164173.05833997,IDOTRR,DT,166.0,42.02131630612245,-93.62510124489796,11,0,1Fl,1958,1958,5,220 S MAPLE AVE,1955
905451410,-10427005.385678863,5164693.913529926,Edwards,WE,137.0,42.02479216259773,-93.6673830555189,7,5,1Fl,1955,1999,5,322 WESTWOOD DR,1057
907295020,-10428350.898183746,5163637.743626694,CollgCr,WE,209.0,42.01774375797878,-93.67947,5,5,1Fl,1997,1998,6,606 DOYLE AVE,1493
533250190,-10424861.99564083,5167666.315853452,Veenker,NW,280.0,42.04462444997488,-93.64812865520894,27,2,1FlPUD,1994,1995,8,2860 GREENSBORO CIR,1494
527450010,-10422808.287824238,5168858.5754281925,BrDale,NO,106.0,42.0525776349339,-93.62967988400132,2,1,2FlPUD,1973,1973,6,1471 TRUMAN PL,1092
906385020,-10429848.48571998,5164667.46176609,CollgCr,WE,187.0,42.02461564491897,-93.69292305773104,5,5,1Fl,2010,2010,7,5513 DURANT ST,1222
902109140,-10421771.804958371,5166153.874296733,OldTown,DT,124.0,42.03110823180966,-93.6143793575468,20,0,DUP2FAM,1952,1952,5,912 GRAND AVE 914,1960
534403100,-10422407.178380886,5167268.413702484,NAmes,NO,168.0,42.04196994949495,-93.62607665656566,15,1,SPLIT,1964,1964,6,1204 20TH ST,1350
535453080,-10420172.76231729,5166367.250886265,NAmes,NO,152.0,42.03595766666667,-93.60600455555556,15,1,1Fl,1959,2003,5,1423 GLENDALE AVE,1040
528250100,-10424090.083842045,5170001.152747593,Gilbert,NW,180.0,42.06019847098656,-93.64119445354052,8,2,SPLIT,2000,2000,7,3906 WESTLAWN DR,1430
907130100,-10429358.259581968,5164154.938031123,CollgCr,WE,232.0,42.02119537927844,-93.68851928140651,5,5,2Fl,1997,1997,6,5232 SCHUBERT ST,1764
535152280,-10421573.372339511,5167731.3048920175,NAmes,NO,132.0,42.04505799686908,-93.61858644945607,15,1,1Fl,1957,1957,5,2318 JENSEN AVE,1364
528166090,-10425631.91962112,5169797.319824293,NridgHt,NW,445.0,42.058839,-93.655045,19,2,1Fl,2003,2003,9,3201 FOXLEY DR,2452
528480040,-10424347.515897203,5168793.127217367,Somerst,NW,252.0,42.05214107653552,-93.64350700503826,24,2,2Fl,2005,2006,8,2604 KINGSTON DR,1953
535300040,-10421609.69197421,5167272.575480449,NAmes,NO,130.0,42.04199771428571,-93.61891271428571,15,1,1Fl,1955,1955,5,614 20TH ST,1216
533215070,-10424710.539718928,5167999.55342279,Somerst,NW,305.0,42.04684747222199,-93.64676810351378,24,2,1FlPUD,1999,2000,9,2417 BRADFORD DR,1557
527451520,-10422824.967886744,5168721.688181757,BrDale,NO,94.0,42.05166455418695,-93.62982972355222,2,1,2FlPUD,1972,1972,6,1436 BRECKINRIDGE CT,987
905475270,-10426263.308936868,5164846.319337224,SWISU,SO,118.0,42.02580918614993,-93.66071686672564,21,4,1Fl,1958,1958,5,3232 ELLIS ST,864
908102030,-10428247.930315766,5163998.371269119,Edwards,WE,85.0,42.02015051309412,-93.6785450239042,7,5,1Fl,1910,1950,5,304 SOUTH DAKOTA AVE,796
923125030,-10421771.804958371,5166153.874296733,Mitchel,SE,82.0,41.99195540383335,-93.60476130167388,14,3,1Fl,1951,1951,1,,1600
909177100,-10425106.666555203,5163414.372575353,SWISU,SO,160.0,42.01625297959184,-93.65032657142856,21,4,DUP2FAM,1967,1967,4,2509 STORM ST 2511,2650
902302150,-10421383.608903889,5165367.342578822,OldTown,DT,90.0,42.02928591836734,-93.6168817755102,20,0,DUP2FAM,1900,1950,5,824 CLARK AVE,2337
907201160,-10429175.366933562,5164000.468658234,CollgCr,WE,158.0,42.02016451037359,-93.68687632879237,5,5,2Fl,1977,1977,6,5121 EMERSON DR,1388
527453060,-10422267.031700628,5168579.843095541,NPkVill,NO,148.0,42.05071838925048,-93.62481769751672,16,1,2FlPUD,1976,1976,6,1017 KENNEDY ST,1456
905225020,-10426446.702596476,5166135.943087258,Sawyer,WE,158.0,42.03441436,-93.66236432,22,5,2Fl,1920,1996,5,3316 ONTARIO ST,2654
528181010,-10425132.430705177,5169710.015337111,NridgHt,NW,192.0,42.05825671069147,-93.65055801472558,19,2,1FlPUD,2005,2005,7,2926 ROXBORO DR,1367
917425190,-10426476.033055907,5160593.459721534,Timber,SO,187.0,41.9974232,-93.6626278,26,4,1Fl,1963,1963,5,3312 DARTMOOR LN,1572
528180130,-10425216.887253745,5169639.932493261,NridgHt,NW,248.0,42.057789279643096,-93.6513167008098,19,2,1FlPUD,2008,2008,9,3005 BURNHAM DR,1456
531363030,-10429688.616316907,5166631.980486349,SawyerW,WE,152.0,42.03772392063905,-93.69148692644865,23,5,1Fl,2006,2006,7,5416 KANSAS DR,1141
902102060,-10421242.82382543,5165995.673301235,OldTown,DT,158.0,42.0334784489796,-93.61561708163264,20,0,2Fl,1904,2002,5,1211 BURNETT AVE,1539
923229040,-10420015.423868077,5159647.72662138,Mitchel,SE,154.0,41.991109121673176,-93.60459116021848,14,3,SPLIT,1977,1977,5,3431 SOUTHDALE DR,1008
903450110,-10421771.804958371,5166153.874296733,IDOTRR,DT,110.0,42.02211967187807,-93.6223868045226,11,0,DUP2FAM,1963,1963,5,326 N RIVERSIDE DR,816
909256020,-10424768.398428254,5163386.164181271,SWISU,SO,112.0,42.01606471428572,-93.64728785714286,21,4,1Fl,1941,1950,5,2342 STORM ST,1288
533221110,-10424709.257777484,5167899.017378954,Somerst,NW,177.0,42.04617680615016,-93.64675658763788,24,2,2FlPUD,2000,2000,6,2707 HAMPTON ST,1512
526355080,-10421227.980781084,5168366.349289873,NAmes,NO,345.0,42.04929427138124,-93.61548374429668,15,1,SPLIT,1972,1995,8,2802 THOMPSON DR,2704
907181120,-10429811.422162754,5163531.254235524,CollgCr,WE,208.0,42.01703305214555,-93.69259011013165,5,5,2Fl,2000,2000,7,5334 CERVANTES DR,1652
903234160,-10421797.640167542,5165678.59407637,BrkSide,DT,102.0,42.0313627755102,-93.62060108163264,3,0,1Fl,1926,1950,6,717 10TH ST,986
535454030,-10420516.009782735,5166204.713158301,NAmes,NO,81.0,42.034873204081634,-93.609088,15,1,DUP2FAM,1950,1950,3,1323 CARROLL AVE,1040
534152070,-10423661.661211165,5167470.388058543,NWAmes,NW,212.0,42.04331738262278,-93.6373458675667,17,2,1Fl,1978,1978,6,2110 PRAIRIE VIEW EAST,1891
905106170,-10428014.385948908,5165562.81192879,Sawyer,WE,137.0,42.0305902153294,-93.6764470591615,22,5,1Fl,1968,1968,5,902 ARIZONA AVE,864
909257050,-10424496.672094882,5163385.543444648,Crawfor,SO,234.0,42.01606057142857,-93.64484689795918,6,4,2Fl,1926,2004,7,2222 STORM ST,2080
534252060,-10422251.811658217,5167579.984615566,NAmes,NO,119.0,42.0440485230458,-93.62468097354947,15,1,DUP2FAM,1964,1964,5,2223 MELROSE AVE,1728
