PID,lat_long,x_merc,y_merc,Neighborhood,Sector,Color
903425340,"(42.02864619455669, -93.62542534173392)",-10422334.674345471,5165271.471401481,BrkSide,DT,dodgerblue
527402200,"(42.05514960869565, -93.6261934347826)",-10422420.178072533,5169244.171189046,NAmes,NO,green
527301080,"(42.054417, -93.638063)",-10423741.492028471,5169134.335349289,NWAmes,NO,green
923275140,"(41.98822925075457, -93.6040358307396)",-10419953.604873266,5159216.40594172,Mitchel,SE,red
535475010,"(42.037002757575756, -93.6050291010101)",-10420064.175214,5166523.890267102,NAmes,NO,green
532354230,"(42.03537914558364, -93.67575486674556)",-10427937.331441635,5166280.5426143585,Sawyer,NW,yellow
528150040,"(42.061127929262376, -93.65822507738623)",-10425985.92421644,5170140.514024092,NridgHt,NW,yellow
533244040,"(42.04639852764888, -93.64449716125283)",-10424457.739582818,5167932.254371979,Somerst,NW,yellow
531450030,"(42.03738444352039, -93.68789867139567)",-10429289.173591578,5166581.098420632,SawyerW,NW,yellow
527354040,"(42.053262801007165, -93.63574211446308)",-10423483.132232312,5168961.295453186,NWAmes,NO,green
535305120,"(42.038475686868686, -93.61703526262626)",-10421400.695011491,5166744.658911553,NAmes,NO,green
535151100,"(42.0430122, -93.6197207)",-10421699.636532493,5167424.642137654,NAmes,NO,green
902304040,"(42.02814963265306, -93.61707365306123)",-10421404.968615163,5165197.055617574,OldTown,DT,dodgerblue
906392130,"(42.02322586631043, -93.68911743143981)",-10429424.845339091,5164459.2013642285,CollgCr,SW,purple
528358030,"(42.05132139628909, -93.6553619764256)",-10425667.205275413,5168670.243142127,NoRidge,NW,yellow
906380210,"(42.024639326532146, -93.6901812244017)",-10429543.266229916,5164671.010530672,CollgCr,SW,purple
527452100,"(42.05025516004462, -93.62727738805111)",-10422540.843198426,5168510.3984827055,NPkVill,NO,green
527450150,"(42.052610608548164, -93.6287658945054)",-10422706.542978961,5168863.518803566,BrDale,NO,green
907125090,"(42.02133066437374, -93.69204514277004)",-10429750.756673561,5164175.209857501,CollgCr,SW,purple
908130020,"(42.02106089795918, -93.67126844897959)",-10427437.905700441,5164134.7866894975,Edwards,SW,purple
907194160,"(42.016122791562886, -93.69167096104457)",-10429709.102954417,5163394.866076903,CollgCr,SW,purple
907131060,"(42.02108398519905, -93.69047330555122)",-10429575.780554753,5164138.246191923,CollgCr,SW,purple
531363060,"(42.03779694130547, -93.69220054665072)",-10429768.056154426,5166642.925125037,SawyerW,NW,yellow
903484110,"(42.022957795918366, -93.62418206122449)",-10422196.272992248,5164419.031138992,IDOTRR,DT,dodgerblue
535402090,"(42.040189451740474, -93.60785242348912)",-10420378.466034709,5167001.531414519,NAmes,NO,green
902402010,"(42.03005281632653, -93.60853375510203)",-10420454.311522918,5165482.273776456,OldTown,DT,dodgerblue
526355170,"(42.049566067367955, -93.61723704898948)",-10421423.157766694,5168407.094676548,NAmes,NO,green
535301160,"(42.04088230612245, -93.61844104081632)",-10421557.185523776,5167105.3838230185,NAmes,NO,green
905480160,"(42.022668, -93.65880200000001)",-10426050.146948034,5164375.605544124,Edwards,SW,purple
527107120,"(42.06144056645819, -93.6356765293179)",-10423475.831327345,5170187.390732773,Gilbert,NO,green
902201140,"(42.03362853061224, -93.60883902040815)",-10420488.293501355,5166018.166666413,OldTown,DT,dodgerblue
534479130,"(42.034922507984874, -93.62054071251103)",-10421790.919907665,5166212.102697839,NAmes,NO,green
528186080,"(42.05703281157089, -93.6533918818711)",-10425447.895352792,5169526.514860662,NridgHt,NW,yellow
923225510,"(41.992981774936986, -93.60428137635301)",-10419980.938885918,5159928.205939574,Mitchel,SE,red
535180070,"(42.04289354938526, -93.61264121577676)",-10420911.551953683,5167406.856840831,NAmes,NO,green
903456110,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
905104030,"(42.03209108414542, -93.67772001407806)",-10428156.090642022,5165787.745616327,Sawyer,NW,yellow
528346050,"(42.052356277997234, -93.65136840224037)",-10425222.642630668,5168825.389856561,NoRidge,NW,yellow
906392110,"(42.023794433026524, -93.68912644511609)",-10429425.848736944,5164544.401386269,CollgCr,SW,purple
535375130,"(42.03733263265306, -93.61544869387755)",-10421224.078986276,5166573.332843232,OldTown,DT,dodgerblue
527357020,"(42.0507044, -93.6352344)",-10423426.613716813,5168577.745901523,NWAmes,NO,green
903227140,"(42.03367036734694, -93.62349128571428)",-10422119.376214199,5166024.436923173,BrkSide,DT,dodgerblue
534175140,"(42.04268285798441, -93.63197699794864)",-10423064.001379145,5167375.275045831,NWAmes,NO,green
902106140,"(42.031475163265306, -93.62020846938775)",-10421753.934772361,5165695.43753602,OldTown,DT,dodgerblue
923228200,"(41.9925693, -93.6021357)",-10419742.083286894,5159866.426207931,MeadowV,SE,red
527353020,"(42.052397, -93.637584)",-10423688.169992382,5168831.494842647,NWAmes,NO,green
907290150,"(42.01628470048992, -93.68115054632091)",-10428537.975744445,5163419.125427377,CollgCr,SW,purple
535176050,"(42.04493193780322, -93.61260210452649)",-10420907.198109219,5167712.4084879,NAmes,NO,green
528280180,"(42.058578192530824, -93.64236597323693)",-10424220.496818103,5169758.216032329,Gilbert,NO,green
909451150,0,-10421771.804958373,5166153.874296733,Blueste,SW,purple
906402060,"(42.02875650550202, -93.68446187675477)",-10428906.591362191,5165288.00290459,SawyerW,NW,yellow
527403360,"(42.05444193877551, -93.6301746122449)",-10422863.360720392,5169138.074256709,NAmes,NO,green
534176250,"(42.04452171442495, -93.63303374209659)",-10423181.637599595,5167650.915774416,NWAmes,NO,green
527378020,"(42.049600104994916, -93.6313761517771)",-10422997.115489287,5168412.197325882,NWAmes,NO,green
903455030,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
908275090,"(42.019569809325894, -93.66463091019885)",-10426699.018263247,5163911.357498439,Edwards,SW,purple
528120110,"(42.06074638936844, -93.65268457973669)",-10425369.158839352,5170083.306382344,NridgHt,NW,yellow
535450100,"(42.03618424242424, -93.60909057575758)",-10420516.296514757,5166401.21009261,NAmes,NO,green
527301010,"(42.05551467165237, -93.638062)",-10423741.380708981,5169298.903467217,NWAmes,NO,green
535302200,"(42.04134478111184, -93.617056876761)",-10421403.101085963,5167174.705139888,NAmes,NO,green
909252220,"(42.017787755102034, -93.64625416326531)",-10424653.32815217,5163644.336023226,Crawfor,SW,purple
923227030,"(41.99331178787879, -93.60138639393939)",-10419658.67091778,5159977.634954703,Mitchel,SE,red
527107240,"(42.0607983, -93.6364315)",-10423559.874279242,5170091.089781018,Gilbert,NO,green
916226030,"(42.0045186106386, -93.63987969468069)",-10423943.725555252,5161656.334043309,Timber,SW,purple
909178160,"(42.01681718367347, -93.64860475510204)",-10424914.994838497,5163498.909580918,SWISU,SW,purple
906201022,"(42.03376816326531, -93.68413783673469)",-10428870.51939216,5166039.094046794,SawyerW,NW,yellow
908102020,"(42.02011329977096, -93.67854489522742)",-10428247.915991534,5163992.7951293,Edwards,SW,purple
531380080,"(42.03603625309854, -93.68988475913449)",-10429510.263867334,5166379.02941799,SawyerW,NW,yellow
527376100,"(42.05251390637993, -93.6320665228675)",-10423073.967247527,5168849.021306472,NWAmes,NO,green
905200280,"(42.0332778736901, -93.66575547820163)",-10426824.20460068,5165965.612322375,Sawyer,NW,yellow
535402140,"(42.03939524195497, -93.60715662003759)",-10420301.00954879,5166882.488169473,NAmes,NO,green
905101100,"(42.03445744295302, -93.67430412751678)",-10427775.835889412,5166142.4002001835,Sawyer,NW,yellow
527226020,"(42.059365782046015, -93.62225303744788)",-10421981.535047708,5169876.302620862,Gilbert,NO,green
535451230,"(42.037093272727276, -93.60887627272727)",-10420492.440410549,5166537.456899294,NAmes,NO,green
528360050,"(42.049413962912574, -93.6561853591516)",-10425758.863821201,5168384.292424155,NoRidge,NW,yellow
907265010,"(42.016971387755106, -93.6858308367347)",-10429058.983290074,5163522.014739782,CollgCr,SW,purple
531375140,"(42.037745, -93.690134)",-10429538.009233568,5166635.139946627,SawyerW,NW,yellow
535125060,"(42.048626128840795, -93.61553204653222)",-10421233.357761351,5168266.187675698,NAmes,NO,green
908186060,"(42.01897028596802, -93.66967516432189)",-10427260.542063657,5163821.524597871,Edwards,SW,purple
526351030,"(42.052681, -93.618734)",-10421589.797590928,5168874.07183696,NAmes,NO,green
535451100,"(42.03605315151515, -93.6079974848485)",-10420394.614191368,5166381.562153994,NAmes,NO,green
905451050,"(42.02582065813658, -93.6662938917822)",-10426884.140526306,5164848.038482787,Edwards,SW,purple
905226080,"(42.032744695031866, -93.6607222926868)",-10426263.9129521,5165885.703277248,Sawyer,NW,yellow
924151050,"(41.989269962685945, -93.59996163163196)",-10419500.067103213,5159372.271987727,Mitchel,SE,red
903232190,"(42.03164405050505, -93.6234501010101)",-10422114.791553902,5165720.748582568,BrkSide,DT,dodgerblue
905103130,"(42.032344, -93.674315)",-10427777.04620871,5165825.650381907,Sawyer,NW,yellow
902427140,"(42.027111773373264, -93.60471826923042)",-10420029.57357856,5165041.521777303,OldTown,DT,dodgerblue
535152050,"(42.044023204396204, -93.61766536467212)",-10421470.837650385,5167576.189377133,NAmes,NO,green
907262070,"(42.0159676969697, -93.68787273737374)",-10429286.28662946,5163371.6277985405,CollgCr,SW,purple
527327080,"(42.05485709836066, -93.63154857377049)",-10423016.309417792,5169200.316632327,NWAmes,NO,green
527146030,"(42.059422315715, -93.63182182937125)",-10423046.728092125,5169884.779006529,StoneBr,NO,green
903427120,"(42.0290462244898, -93.62149285714285)",-10421896.91216324,5165331.421129341,OldTown,DT,dodgerblue
533352075,"(42.034608287927725, -93.6561862512053)",-10425758.963124162,5166165.008319011,Sawyer,NW,yellow
907265030,"(42.01697175510204, -93.68573373469388)",-10429048.173940334,5163522.069781254,CollgCr,SW,purple
531380110,"(42.03603411367355, -93.68920750825848)",-10429434.872644678,5166378.708760853,SawyerW,NW,yellow
903232100,"(42.03152572727273, -93.6225894040404)",-10422018.979205508,5165703.01553159,BrkSide,DT,dodgerblue
909428180,"(42.01248164634146, -93.64058113414633)",-10424021.809439389,5162849.317546866,Crawfor,SW,purple
534476150,"(42.0348524769652, -93.623741)",-10422147.174281329,5166201.606634236,NAmes,NO,green
527378010,"(42.04959968595626, -93.63141419607622)",-10423001.350561291,5168412.134506933,NWAmes,NO,green
924100040,"(41.99068225802583, -93.6002151916141)",-10419528.29327131,5159583.7936635455,Mitchel,SE,red
909275020,"(42.02012720689655, -93.64385572413794)",-10424386.335129812,5163994.879008299,Crawfor,SW,purple
909101190,"(42.021885327164206, -93.65567300787937)",-10425701.829138467,5164258.323882476,SWISU,SW,purple
903206120,"(42.030304, -93.625951)",-10422393.190355983,5165519.917730587,BrkSide,DT,dodgerblue
904301410,"(42.02764613699593, -93.6603170025214)",-10426218.796257265,5165121.601320673,Edwards,SW,purple
907295040,"(42.01766727393634, -93.67947)",-10428350.898183746,5163626.283498823,CollgCr,SW,purple
907176010,"(42.01880653426052, -93.68977050049335)",-10429497.544653583,5163796.988101698,CollgCr,SW,purple
905100060,"(42.03337493877551, -93.6755855510204)",-10427918.483301327,5165980.159822776,Sawyer,NW,yellow
532376110,"(42.03547188676149, -93.6695144226477)",-10427242.648382336,5166294.442533947,Sawyer,NW,yellow
914460020,"(41.99586513331898, -93.60620837419926)",-10420195.451304922,5160360.0811962,Mitchel,SE,red
528188020,0,-10421771.804958373,5166153.874296733,NridgHt,NW,yellow
527454200,"(42.049714503104646, -93.62595076436871)",-10422393.164125627,5168429.346997363,NPkVill,NO,green
527454200,"(42.049714503104646, -93.62595076436871)",-10422393.164125627,5168429.346997363,NPkVill,NO,green
528482030,"(42.05209934919439, -93.64062832128066)",-10424027.062287154,5168786.871537604,Somerst,NW,yellow
907280100,"(42.0180246001813, -93.68001602552728)",-10428411.681467405,5163679.824255437,CollgCr,SW,purple
527110080,"(42.0607983, -93.6364315)",-10423559.874279242,5170091.089781018,Gilbert,NO,green
528118090,"(42.06026381632653, -93.6575450612245)",-10425910.225163585,5170010.950441869,NridgHt,NW,yellow
535105110,"(42.04681067442588, -93.61572146125864)",-10421254.443312244,5167994.037230071,NAmes,NO,green
526354020,"(42.05034167989689, -93.61746741627456)",-10421448.802135566,5168523.368994389,NAmes,NO,green
535477130,"(42.03632541910413, -93.60366918912685)",-10419912.790515631,5166422.369734426,NAmes,NO,green
905452070,0,-10421771.804958373,5166153.874296733,Edwards,SW,purple
906378110,"(42.02618222242579, -93.68945516172745)",-10429462.441302737,5164902.221205161,CollgCr,SW,purple
909426090,"(42.01495149750324, -93.6412334778419)",-10424094.428007402,5163219.3690503,Crawfor,SW,purple
533236090,"(42.04711721032323, -93.6423784426502)",-10424221.884906838,5168039.988750324,Somerst,NW,yellow
908275280,"(42.018542949995734, -93.66349157121499)",-10426572.187627723,5163757.492864231,Edwards,SW,purple
903228090,"(42.03334814285714, -93.62169108163265)",-10421918.978412507,5165976.143817978,BrkSide,DT,dodgerblue
531385070,"(42.03613564403293, -93.68876404466504)",-10429385.50650327,5166393.926148698,SawyerW,NW,yellow
916403040,0,-10421771.804958373,5166153.874296733,Timber,SW,purple
527356050,"(42.050280268960826, -93.63731636146414)",-10423658.376606854,5168514.162651566,NWAmes,NO,green
527166030,"(42.058192197114536, -93.63933664905286)",-10423883.273992484,5169700.34266069,Gilbert,NO,green
907290230,"(42.016273202939516, -93.6820582779254)",-10428639.023964437,5163417.402709307,CollgCr,SW,purple
528186050,"(42.05701005118444, -93.65369833105926)",-10425482.009120371,5169523.10240559,NridgHt,NW,yellow
535452120,"(42.03592591001854, -93.60692725319848)",-10420275.476549057,5166362.49120506,NAmes,NO,green
528482130,"(42.051301476252156, -93.64100410148941)",-10424068.893948644,5168667.256807942,Somerst,NW,yellow
534403050,"(42.041943686868684, -93.62761807070707)",-10422578.76781821,5167264.477091767,NAmes,NO,green
533244030,"(42.046396979359756, -93.64443466040935)",-10424450.782020746,5167932.022276472,Somerst,NW,yellow
528365080,"(42.04970528515862, -93.6539584102346)",-10425510.961001737,5168427.965113719,NoRidge,NW,yellow
902206090,"(42.03046118181818, -93.60897672727272)",-10420503.622959396,5165543.47405524,OldTown,DT,dodgerblue
909425010,"(42.015552, -93.643505)",-10424347.292697368,5163309.342980302,Crawfor,SW,purple
916384080,"(41.99410007480293, -93.65059963435037)",-10425137.063780615,5160095.704835209,Timber,SW,purple
909101330,"(42.021383877551024, -93.65900387755102)",-10426072.619854214,5164183.183610168,Edwards,SW,purple
535380110,"(42.03584083673469, -93.61223146938777)",-10420865.939194307,5166349.740446973,OldTown,DT,dodgerblue
903236010,"(42.031212857142854, -93.6216291632653)",-10421912.085691383,5165656.125981357,BrkSide,DT,dodgerblue
905101200,"(42.03442457142857, -93.67004946938776)",-10427302.209512992,5166137.473537839,Sawyer,NW,yellow
531375110,"(42.03779564343747, -93.69058645850663)",-10429588.37668413,5166642.7305951165,SawyerW,NW,yellow
907405030,"(42.015862636363636, -93.68765181818182)",-10429261.69401751,5163355.886291601,CollgCr,SW,purple
908276230,"(42.01984084151792, -93.66329144396406)",-10426549.909564056,5163951.969385032,Edwards,SW,purple
909256060,"(42.016065265306125, -93.64695448979592)",-10424731.288144946,5163386.246742304,SWISU,SW,purple
527108030,"(42.063079105046164, -93.63659506060239)",-10423578.081762213,5170433.076394138,Gilbert,NO,green
906475100,"(42.024581943281675, -93.68225724415127)",-10428661.172783384,5164662.41147151,ClearCr,SW,purple
907275010,"(42.0187764, -93.6826174)",-10428701.26514907,5163792.4728019675,CollgCr,SW,purple
527404100,"(42.05364195653941, -93.62715398916313)",-10422527.106497053,5169018.138886599,NAmes,NO,green
905403150,"(42.027463, -93.665763)",-10426825.041923445,5165094.156399463,Edwards,SW,purple
533350120,"(42.037694603039114, -93.65786165050163)",-10425945.467720706,5166627.586247078,Veenker,NW,yellow
909254010,"(42.0169505422425, -93.64492333383258)",-10424505.180897387,5163518.891350438,Crawfor,SW,purple
533221040,"(42.04617168716721, -93.64668095879291)",-10424700.838812975,5167898.250023071,Somerst,NW,yellow
902401120,0,-10421771.804958373,5166153.874296733,OldTown,DT,dodgerblue
533254050,"(42.042216557132335, -93.64561621012118)",-10424582.311533015,5167305.378792817,Veenker,NW,yellow
535178120,"(42.042333993501046, -93.61584383687811)",-10421268.066103889,5167322.9818908395,NAmes,NO,green
527403020,"(42.055220353535354, -93.62917626262626)",-10422752.224949213,5169254.777626107,NAmes,NO,green
916125360,"(41.99845083673469, -93.65773120408164)",-10425930.946491657,5160747.38973034,Timber,SW,purple
909277040,"(42.01881660987127, -93.63968323115046)",-10423921.855335107,5163798.497825717,Crawfor,SW,purple
527302175,"(42.05534491781397, -93.63647630515446)",-10423564.86196622,5169273.452984175,NWAmes,NO,green
905101490,"(42.033648673469386, -93.67536793877551)",-10427894.258817034,5166021.185565127,Sawyer,NW,yellow
907227100,"(42.021659183673464, -93.68313334693877)",-10428758.700099573,5164224.4370874455,CollgCr,SW,purple
911370510,"(42.00907895995091, -93.61612884907976)",-10421299.793517046,5162339.525253251,Crawfor,SW,purple
907414030,"(42.01373627272727, -93.68547463636364)",-10429019.331246147,5163037.293224167,CollgCr,SW,purple
909275110,"(42.01853567565075, -93.64257482447317)",-10424243.746031372,5163756.402885015,Crawfor,SW,purple
905200260,"(42.0332706331265, -93.66667140949791)",-10426926.165606184,5165964.527153436,Sawyer,NW,yellow
902105130,"(42.03247783673469, -93.6169588367347)",-10421392.18732016,5165845.708695365,OldTown,DT,dodgerblue
534453140,"(42.03578542405308, -93.62827711224118)",-10422652.131986199,5166341.435220168,BrkSide,DT,dodgerblue
907203070,"(42.021148281281725, -93.68377459441854)",-10428830.083442492,5164147.880631041,CollgCr,SW,purple
910226040,"(42.02131630612245, -93.62510124489796)",-10422298.596050724,5164173.05833997,IDOTRR,DT,dodgerblue
905451410,"(42.02479216259773, -93.6673830555189)",-10427005.385678865,5164693.913529926,Edwards,SW,purple
907295020,"(42.01774375797878, -93.67947)",-10428350.898183746,5163637.743626694,CollgCr,SW,purple
533250190,"(42.044624449974876, -93.64812865520894)",-10424861.99564083,5167666.315853452,Veenker,NW,yellow
527450010,"(42.0525776349339, -93.62967988400133)",-10422808.287824238,5168858.5754281925,BrDale,NO,green
906385020,"(42.02461564491897, -93.69292305773105)",-10429848.48571998,5164667.46176609,CollgCr,SW,purple
906385020,"(42.02461564491897, -93.69292305773105)",-10429848.48571998,5164667.46176609,CollgCr,SW,purple
902109140,0,-10421771.804958373,5166153.874296733,OldTown,DT,dodgerblue
534403100,"(42.04196994949495, -93.62607665656566)",-10422407.178380886,5167268.413702484,NAmes,NO,green
535453080,"(42.03595766666667, -93.60600455555556)",-10420172.76231729,5166367.250886265,NAmes,NO,green
528250100,"(42.060198470986556, -93.64119445354052)",-10424090.083842045,5170001.152747593,Gilbert,NO,green
907130100,"(42.02119537927844, -93.68851928140653)",-10429358.259581968,5164154.938031123,CollgCr,SW,purple
535152280,"(42.045057996869076, -93.61858644945609)",-10421573.372339513,5167731.3048920175,NAmes,NO,green
528166090,"(42.058839, -93.655045)",-10425631.919621121,5169797.319824293,NridgHt,NW,yellow
528480040,"(42.05214107653552, -93.64350700503826)",-10424347.515897205,5168793.127217367,Somerst,NW,yellow
535300040,"(42.04199771428571, -93.61891271428571)",-10421609.69197421,5167272.575480449,NAmes,NO,green
533215070,"(42.04684747222199, -93.64676810351378)",-10424710.539718928,5167999.55342279,Somerst,NW,yellow
527451520,"(42.05166455418695, -93.62982972355222)",-10422824.967886744,5168721.688181757,BrDale,NO,green
905475270,"(42.02580918614993, -93.66071686672565)",-10426263.308936868,5164846.319337224,SWISU,SW,purple
908102030,"(42.020150513094116, -93.67854502390419)",-10428247.930315766,5163998.371269119,Edwards,SW,purple
923125030,0,-10421771.804958373,5166153.874296733,Mitchel,SE,red
909177100,"(42.01625297959184, -93.65032657142856)",-10425106.666555205,5163414.372575353,SWISU,SW,purple
902302150,"(42.02928591836734, -93.61688177551021)",-10421383.608903889,5165367.342578822,OldTown,DT,dodgerblue
907201160,"(42.02016451037359, -93.68687632879237)",-10429175.366933562,5164000.468658234,CollgCr,SW,purple
527453060,"(42.050718389250484, -93.62481769751672)",-10422267.031700628,5168579.843095541,NPkVill,NO,green
905225020,"(42.03441436, -93.66236432000001)",-10426446.702596476,5166135.943087258,Sawyer,NW,yellow
528181010,"(42.05825671069147, -93.65055801472558)",-10425132.430705177,5169710.0153371105,NridgHt,NW,yellow
917425190,"(41.9974232, -93.6626278)",-10426476.033055909,5160593.459721534,Timber,SW,purple
528180130,"(42.057789279643096, -93.65131670080979)",-10425216.887253743,5169639.932493261,NridgHt,NW,yellow
531363030,"(42.03772392063905, -93.69148692644863)",-10429688.616316909,5166631.980486349,SawyerW,NW,yellow
902102060,"(42.033478448979594, -93.61561708163265)",-10421242.82382543,5165995.673301235,OldTown,DT,dodgerblue
923229040,"(41.991109121673176, -93.60459116021848)",-10420015.423868077,5159647.72662138,Mitchel,SE,red
903450110,0,-10421771.804958373,5166153.874296733,IDOTRR,DT,dodgerblue
909256020,"(42.01606471428572, -93.64728785714286)",-10424768.398428254,5163386.164181271,SWISU,SW,purple
533221110,"(42.046176806150164, -93.64675658763787)",-10424709.257777484,5167899.017378954,Somerst,NW,yellow
526355080,"(42.04929427138124, -93.61548374429667)",-10421227.980781084,5168366.349289873,NAmes,NO,green
907181120,"(42.01703305214555, -93.69259011013165)",-10429811.422162754,5163531.254235524,CollgCr,SW,purple
903234160,"(42.0313627755102, -93.62060108163264)",-10421797.640167542,5165678.59407637,BrkSide,DT,dodgerblue
535454030,"(42.034873204081634, -93.609088)",-10420516.009782735,5166204.713158301,NAmes,NO,green
534152070,"(42.04331738262278, -93.6373458675667)",-10423661.661211163,5167470.388058543,NWAmes,NO,green
905106170,"(42.0305902153294, -93.6764470591615)",-10428014.385948908,5165562.81192879,Sawyer,NW,yellow
909257050,"(42.01606057142857, -93.64484689795918)",-10424496.672094882,5163385.543444648,Crawfor,SW,purple
534252060,"(42.044048523045795, -93.62468097354947)",-10422251.811658217,5167579.984615566,NAmes,NO,green
903200080,"(42.03351130621579, -93.629115839808)",-10422745.49871185,5166000.597748803,BrkSide,DT,dodgerblue
907126010,"(42.02116562342297, -93.69205030711537)",-10429751.331565853,5164150.479263867,CollgCr,SW,purple
908154040,0,-10421771.804958373,5166153.874296733,Edwards,SW,purple
907285020,"(42.01784835088658, -93.6814352689172)",-10428569.670918882,5163653.415520673,CollgCr,SW,purple
902109130,"(42.03028423066889, -93.61908511265285)",-10421628.883272653,5165516.95496976,OldTown,DT,dodgerblue
903450060,"(42.025347592629515, -93.62848650130395)",-10422675.441070044,5164777.147054764,IDOTRR,DT,dodgerblue
916455010,"(41.99724605809091, -93.64682492089028)",-10424716.864600347,5160566.925834023,Timber,SW,purple
535152070,"(42.043950501913415, -93.61760348302398)",-10421463.949016824,5167565.291361287,NAmes,NO,green
902206270,"(42.031402, -93.610465)",-10420669.296721559,5165684.472614745,OldTown,DT,dodgerblue
534427090,"(42.04127676962795, -93.62179028947821)",-10421930.02217936,5167164.510728587,NAmes,NO,green
909279040,0,-10421771.804958373,5166153.874296733,Crawfor,SW,purple
533130020,"(42.04771099278848, -93.64928363581829)",-10424990.56749414,5168129.000838488,NoRidge,NW,yellow
527455270,"(42.04854121553709, -93.6265682965729)",-10422461.907496147,5168253.458351284,NAmes,NO,green
526302110,"(42.05284062808919, -93.61863289727206)",-10421578.542886736,5168898.003203088,NAmes,NO,green
905401100,"(42.02848294284575, -93.6664126376065)",-10426897.359251,5165247.0061015785,ClearCr,SW,purple
903227150,"(42.033713346938775, -93.62349271428572)",-10422119.535242043,5166030.878469299,BrkSide,DT,dodgerblue
534251320,"(42.04231685634495, -93.62596267416919)",-10422394.489918552,5167320.413118658,NWAmes,NO,green
909100080,"(42.02266834527918, -93.65593597588735)",-10425731.10260321,5164375.657283705,SWISU,SW,purple
905200160,"(42.033550326530616, -93.66555634693879)",-10426802.037409898,5166006.445885329,Sawyer,NW,yellow
914478020,"(41.995395004168074, -93.60100359767598)",-10419616.058232658,5160289.662965066,Mitchel,SE,red
527451650,"(42.05182270097846, -93.62963551819935)",-10422803.349045752,5168745.397092766,BrDale,NO,green
528142150,"(42.0596633, -93.6530882)",-10425414.089641538,5169920.911112607,NridgHt,NW,yellow
531452210,"(42.03759037394319, -93.68756051204768)",-10429251.529865153,5166611.963989237,SawyerW,NW,yellow
528168030,"(42.05891924185025, -93.65476666511519)",-10425600.935523475,5169809.350802758,NridgHt,NW,yellow
923202105,"(41.990989814284596, -93.60840789662672)",-10420440.301021535,5159629.857466399,Mitchel,SE,red
911103060,"(42.01996547854931, -93.6170035381688)",-10421397.16346104,5163970.645250412,IDOTRR,DT,dodgerblue
534401190,"(42.0397374085605, -93.62970074216166)",-10422810.609744024,5166933.77496917,NAmes,NO,green
907175100,"(42.01853734360848, -93.69069530661795)",-10429600.493600456,5163756.652809809,CollgCr,SW,purple
902110010,"(42.03121157173339, -93.61732269411667)",-10421432.69173864,5165655.933338732,OldTown,DT,dodgerblue
534431020,"(42.03919251931721, -93.62185078564525)",-10421936.756581869,5166852.102531095,NAmes,NO,green
908186080,"(42.018971986496595, -93.66976726862656)",-10427270.795067953,5163821.779404785,Edwards,SW,purple
903233030,"(42.03247648484848, -93.6215464949495)",-10421902.883096563,5165845.506085925,BrkSide,DT,dodgerblue
902406070,"(42.02730468048847, -93.60702960866344)",-10420286.870707296,5165070.430691676,OldTown,DT,dodgerblue
532354010,"(42.035940857142855, -93.67474)",-10427824.356992295,5166364.7314773,Sawyer,NW,yellow
916380070,"(41.994356806759875, -93.6532240199392)",-10425429.209048009,5160134.15854971,Timber,SW,purple
903425420,"(42.029522434958515, -93.62559675637489)",-10422353.756136019,5165402.788000675,BrkSide,DT,dodgerblue
907227030,"(42.020670200000005, -93.68312194285714)",-10428757.43060301,5164076.242829444,CollgCr,SW,purple
910205120,"(42.02138008372053, -93.62665286263943)",-10422471.321347611,5164182.615121701,IDOTRR,DT,dodgerblue
906201120,"(42.03184751488522, -93.6857367451697)",-10429048.50906497,5165751.24177726,SawyerW,NW,yellow
923251080,"(41.98863328632139, -93.60682177448565)",-10420263.734712455,5159276.917510221,Mitchel,SE,red
534451080,"(42.035627, -93.628396)",-10422665.36651097,5166317.690737129,BrkSide,DT,dodgerblue
902103090,"(42.03226288957077, -93.61855975092026)",-10421570.400272097,5165813.494259999,OldTown,DT,dodgerblue
909428240,"(42.012490682926824, -93.63957529268292)",-10423909.839679863,5162850.67144922,Crawfor,SW,purple
528120130,"(42.060615942036634, -93.65391326190446)",-10425505.935112616,5170063.747342101,NridgHt,NW,yellow
907255030,"(42.017266, -93.68561057142858)",-10429034.463468358,5163566.158102716,CollgCr,SW,purple
908102270,"(42.019780850000004, -93.67746255838134)",-10428127.43080496,5163942.980147457,Edwards,SW,purple
909100150,"(42.02224651984003, -93.65601724220453)",-10425740.149128258,5164312.4475659095,Edwards,SW,purple
903231060,"(42.03234790909091, -93.62368281818182)",-10422140.697510956,5165826.236242663,BrkSide,DT,dodgerblue
923201020,"(41.99335964301636, -93.6072161313927)",-10420307.634322539,5159984.802671604,Mitchel,SE,red
534429150,"(42.039541240103084, -93.62265064704579)",-10422025.79674568,5166904.371562241,NAmes,NO,green
534129060,"(42.04626054887079, -93.63191858558795)",-10423057.498944899,5167911.570754315,NWAmes,NO,green
534151090,"(42.04321316252822, -93.63800493871996)",-10423735.028676342,5167454.7657675445,NWAmes,NO,green
910204050,"(42.02134210412769, -93.626873786999)",-10422495.914534822,5164176.924052055,IDOTRR,DT,dodgerblue
535457040,"(42.034618749504006, -93.60658864153649)",-10420237.782471268,5166166.576265577,NAmes,NO,green
903426200,"(42.02888042529264, -93.62202728322204)",-10421956.404202241,5165306.573901075,OldTown,DT,dodgerblue
