PID,lat_long
528290060,"(42.05943523076923, -93.6435853076923)"
906203140,"(42.032549, -93.683476)"
902108060,"(42.0313573159518, -93.61585524405645)"
533212010,"(42.04761859498138, -93.64492645168124)"
527450280,"(42.0523734322908, -93.62729175116553)"
532354060,"(42.03587810204082, -93.67418285714285)"
908250040,"(42.0180698, -93.66545537543936)"
907202140,"(42.019704723445976, -93.68493931363163)"
906223140,"(42.03146715342748, -93.68200780209621)"
903236200,"(42.03046801799284, -93.62234911146597)"
534276360,"(42.04335598367911, -93.62332249557672)"
907425035,"(42.016115443957176, -93.68156368298719)"
528458110,"(42.0503128, -93.6481626)"
923225390,"(41.99180581632653, -93.60402132653061)"
923225390,"(41.99180581632653, -93.60402132653061)"
903225050,"(42.03354385714285, -93.62475385714286)"
909451140,0
906340110,"(42.02661890853676, -93.68799439636044)"
902331010,"(42.02785947582387, -93.61422165586228)"
909275160,"(42.016991751902715, -93.64216871943995)"
527163020,"(42.0584955988902, -93.63698156802168)"
535383110,"(42.0352283939394, -93.61222217171716)"
921205070,"(41.9932815225218, -93.64673839941864)"
902207150,"(42.03040829025322, -93.60682723382125)"
534252240,"(42.04317080845566, -93.62574447558183)"
909250150,"(42.01804687755102, -93.64682651020408)"
907131070,"(42.021012594079615, -93.69042392222049)"
534477090,"(42.036125333025026, -93.62268012445371)"
527451460,"(42.05165814611458, -93.62966763701587)"
909275310,"(42.019900428571425, -93.6442381632653)"
535476370,"(42.03698187878788, -93.60480771717172)"
527427200,"(42.05548094395306, -93.62442998453206)"
903430080,"(42.027012173906066, -93.62166343205273)"
907252020,"(42.0182295194729, -93.68670166598604)"
909252010,"(42.01909746734447, -93.64515978488133)"
905378040,"(42.0234036104681, -93.67078126827985)"
907187080,"(42.01775583485578, -93.6895876543365)"
527452190,"(42.04966160016732, -93.62727295519169)"
908225370,"(42.02215898209924, -93.66466268204026)"
906201050,"(42.03290016411737, -93.68573364458287)"
907131190,"(42.02058558498263, -93.69168603900367)"
533352170,"(42.03457414285714, -93.659175)"
903484020,0
535106190,"(42.04582278227754, -93.61815536689609)"
528439030,"(42.05319988784583, -93.64329328050945)"
527404140,"(42.053556549952205, -93.6280221192271)"
907275090,"(42.018883292733406, -93.68081597964353)"
906394020,"(42.02382405268974, -93.68890046748884)"
535152010,"(42.044831196564, -93.61772851847739)"
531369060,"(42.036135, -93.69297760282022)"
534127170,"(42.0487824146153, -93.63494477006799)"
527451020,"(42.05241519646527, -93.6295873275791)"
903458020,0
528315080,"(42.054099512793606, -93.65516388276731)"
535175030,"(42.04565872727273, -93.61481281818182)"
906204280,"(42.03339650911119, -93.68377969538925)"
534202020,"(42.048208135413155, -93.62672967929461)"
527250040,"(42.05670899093472, -93.62562088563766)"
908188140,"(42.018805928751256, -93.66976851745555)"
535425050,"(42.041862034018195, -93.60623886575021)"
527106010,"(42.06150951715559, -93.63794834427313)"
528280110,"(42.05800552553736, -93.64155693660017)"
527166040,"(42.058131505708175, -93.63835771923058)"
908102050,"(42.02066201310367, -93.67886873815316)"
904100030,"(42.034406260859576, -93.65711292709214)"
905480090,"(42.02367945537705, -93.65884226666122)"
914465055,"(41.99713698687289, -93.6072027855146)"
909176140,"(42.017743377278194, -93.65050593773735)"
535477060,"(42.03734973435483, -93.60367614147805)"
527455030,"(42.049841363251346, -93.625627272713)"
528188150,0
528490040,"(42.05100085340539, -93.6408471633756)"
527302050,"(42.05465328747312, -93.63780634837751)"
902402130,"(42.02827238071639, -93.60727534405743)"
528354100,"(42.05252353097934, -93.65681747035332)"
902109110,"(42.03028547773993, -93.61892785699419)"
907290170,"(42.01628393398656, -93.6812110617612)"
903476100,"(42.026019624956064, -93.62194150960921)"
527212060,"(42.060527, -93.628865)"
534126090,"(42.04795096657084, -93.63497935824894)"
909276070,"(42.01982143549701, -93.64027047855132)"
909276070,"(42.01982143549701, -93.64027047855132)"
534278190,"(42.04482343327602, -93.62120641565328)"
534204120,"(42.046627, -93.625787)"
535425040,"(42.04186427763978, -93.60633864092205)"
907202160,"(42.019772918089224, -93.68532405231228)"
903227070,"(42.033411, -93.622628)"
531375050,"(42.03788941578877, -93.69147201386849)"
535375140,"(42.03737504081633, -93.61544836734693)"
534201230,"(42.04581491836735, -93.62601469387755)"
906380100,"(42.02548264949602, -93.6891139269998)"
535106180,"(42.04582264860672, -93.61812796437889)"
535177100,"(42.04402128488845, -93.61250605741652)"
531363040,"(42.03772915110559, -93.69153789772672)"
909275080,"(42.01981581271592, -93.64266961472008)"
910202050,"(42.02268957938945, -93.6253261988616)"
907196040,"(42.016650428661464, -93.68902362497393)"
528180070,"(42.0577749954113, -93.65181467493377)"
527451380,"(42.05168067062588, -93.62750711476306)"
534152100,"(42.043321232838565, -93.63751258190997)"
534252070,"(42.04400813867079, -93.624654309507)"
528290140,"(42.05784682075417, -93.64209661130678)"
527404180,"(42.05448710632901, -93.62775298723088)"
904100190,"(42.03277099782414, -93.65917204678074)"
908228040,"(42.021429673469385, -93.6602711632653)"
902104060,"(42.03225344897959, -93.61717344897959)"
527455090,"(42.050261769307426, -93.62565524642143)"
528112150,"(42.061417, -93.65449785960405)"
534430080,"(42.039200932885905, -93.62305004697987)"
905101070,"(42.03445777181208, -93.67437751006712)"
531451030,"(42.036356120579214, -93.6864682868005)"
923225490,"(41.99286803679146, -93.60422433229849)"
531385060,"(42.03617143045269, -93.68876227146406)"
907290070,"(42.016954530612246, -93.6813584489796)"
908188120,"(42.01880441417289, -93.66967551723609)"
907181100,"(42.017319889211834, -93.69063733236449)"
535457090,"(42.034909673469386, -93.60670402040816)"
902204060,"(42.032176877551024, -93.60790391836734)"
534429030,"(42.04139501333769, -93.62127844375979)"
902300020,"(42.03011802143985, -93.6188554908037)"
907254090,"(42.01801534413703, -93.68289623299077)"
908127060,"(42.02094806122449, -93.67148853061225)"
534177180,"(42.04375148778255, -93.63124205592922)"
923400125,"(41.98650195959596, -93.6063708989899)"
528174060,"(42.05924114669836, -93.64937718128256)"
528172070,"(42.06158261400239, -93.64375344465151)"
905229040,"(42.0324962823351, -93.66105268900716)"
535327160,"(42.038371642462614, -93.61120802640453)"
535377090,"(42.03710803509143, -93.61104458874252)"
916403250,"(41.99908145627565, -93.64407023219474)"
916475100,"(41.99436150025814, -93.64694338759084)"
908275220,"(42.01882610908847, -93.66349512094325)"
528190010,0
907290180,"(42.016283422984316, -93.68125140538807)"
909101180,"(42.021924999182545, -93.6556735494769)"
923230190,"(41.99154815807068, -93.6013973180521)"
527453150,"(42.05068728251894, -93.62613700412881)"
923228420,"(41.99186216828855, -93.6033461176431)"
905108090,"(42.03027220151555, -93.67035110041334)"
914453045,"(41.99561310529802, -93.60599981009786)"
535302120,"(42.040341224489794, -93.61594365306122)"
535456110,"(42.03490536734694, -93.60776744897959)"
527328020,"(42.056447428117565, -93.63174796221435)"
535380050,"(42.035981428571425, -93.6107982857143)"
923250210,"(41.98890067884555, -93.61007465592138)"
535454060,"(42.03476018367347, -93.609088)"
534401200,"(42.03978813086087, -93.62973661707247)"
909250030,"(42.01908355102041, -93.64700210204082)"
527375180,"(42.05234010168374, -93.63208759425397)"
905376090,"(42.02639678631141, -93.6687965280378)"
534476100,"(42.03605080914022, -93.623741)"
528280100,"(42.05799913138434, -93.64146848415005)"
528228435,"(42.06241523887497, -93.6417060753997)"
923250060,"(41.98925479375738, -93.60840367839019)"
535152230,"(42.04411844467045, -93.61860399215749)"
906340120,"(42.02662024334552, -93.68806989731254)"
527107020,"(42.060317783897595, -93.63745039344806)"
528120120,"(42.060731867838726, -93.65279349120955)"
909425130,"(42.01311312321812, -93.64292115894459)"
528181050,"(42.05840267434703, -93.65077087199163)"
527359160,"(42.05087230391671, -93.63371300061499)"
907405140,"(42.01582230720435, -93.68672297739843)"
905226030,"(42.03370805695748, -93.66071258935212)"
904350045,"(42.02599250532699, -93.65832130202413)"
535454150,"(42.03487876766617, -93.61057217477777)"
909452102,"(42.01181652137016, -93.64497712862389)"
909452102,"(42.01181652137016, -93.64497712862389)"
909250080,"(42.019085408163264, -93.64674681632653)"
902305090,"(42.02808697959184, -93.61685259183673)"
533212050,"(42.047567265550725, -93.64492680751785)"
902107030,"(42.0314626122449, -93.61714579591836)"
914476020,"(41.996911936929806, -93.60437923257598)"
905225080,"(42.032661, -93.662202)"
527301245,"(42.05430551029377, -93.63888925844303)"
527451550,"(42.05166379636299, -93.6299108109467)"
903476090,"(42.02589425700439, -93.62089386191246)"
902110090,"(42.03028301753961, -93.61732245002153)"
527132090,"(42.06152173624419, -93.63324758470863)"
527450220,"(42.05254668582404, -93.6275963517249)"
909425085,"(42.01453205986839, -93.64296237561665)"
910200060,"(42.02261581632653, -93.62844291836734)"
527380240,"(42.051158, -93.630396)"
528186030,"(42.057006534557765, -93.65391811019867)"
528106070,"(42.061292785815, -93.65824811604398)"
527163040,"(42.05836682044044, -93.63698959279155)"
534127140,"(42.04857355, -93.6334836668575)"
535376010,"(42.03821362760548, -93.61273429080855)"
527359070,"(42.049406846432746, -93.63586209872629)"
902134060,"(42.030370530612245, -93.61394577551022)"
527404150,"(42.05358836993309, -93.62802456691793)"
534475100,"(42.03597620805369, -93.62478976510067)"
528363110,"(42.05119337267341, -93.65520204663781)"
916460020,"(41.99718783796052, -93.64660657093047)"
528142140,"(42.0596633, -93.6530882)"
906392070,"(42.02445643234158, -93.69139822121306)"
904101110,0
907412070,"(42.014149151515156, -93.68637035353535)"
903201080,"(42.03336794444444, -93.62762141666667)"
534401120,"(42.0392109, -93.6294784)"
902207140,"(42.0304250439126, -93.60682743689591)"
908127040,"(42.02108226530612, -93.67148963265306)"
908127040,"(42.02108226530612, -93.67148963265306)"
531376070,"(42.03752419559994, -93.69115714938066)"
903456090,0
903456090,0
527301170,"(42.05484837117483, -93.6394146812147)"
528240130,"(42.06117450489474, -93.6424864254284)"
528275070,"(42.058646144375054, -93.64266487492704)"
904302010,"(42.0279345, -93.6568203)"
902306120,"(42.027146562973286, -93.61704264478567)"
534251030,"(42.043927753531165, -93.62759043272207)"
902406020,"(42.02712546980143, -93.605942312012)"
906392080,"(42.024455540883444, -93.69144908787688)"
534175080,"(42.04365403142575, -93.63268689392063)"
533242080,"(42.04636033868131, -93.64309678083308)"
914474020,"(41.995862, -93.60378)"
534129040,"(42.046312323481196, -93.63316447180974)"
535402270,"(42.04031158740381, -93.61041149678016)"
535353060,"(42.03478934093556, -93.61864088968363)"
534475250,"(42.03618790180763, -93.62564954791495)"
527425025,"(42.05655151182624, -93.62525282874702)"
902205140,"(42.03242908163266, -93.6076953877551)"
906475200,"(42.02452050910066, -93.6840621935039)"
909251090,"(42.017746571428574, -93.64647528571429)"
535155110,"(42.042154469387754, -93.61633851020409)"
527403310,"(42.0534156445612, -93.62931575139147)"
527162080,"(42.05895301716578, -93.63811869682137)"
905325030,"(42.02656209572818, -93.6690269909767)"
533253160,"(42.043463213483925, -93.64916910893866)"
907125120,"(42.021333654055596, -93.69223928523525)"
903457040,0
902325160,"(42.02933328571429, -93.615331)"
528235050,"(42.06039105535776, -93.64261435720539)"
528478040,"(42.052265865153835, -93.64050502672988)"
528240040,"(42.06110342847591, -93.641526)"
528178090,"(42.05866432653061, -93.65509110204081)"
923277080,"(41.98724084507599, -93.60392378579725)"
903235010,"(42.03118511908954, -93.62386536688874)"
923275010,"(41.98989992815509, -93.60557532261099)"
528439060,"(42.05319491137076, -93.64441004293738)"
907290140,"(42.01628495599104, -93.68113037450748)"
535126100,"(42.04590928286497, -93.6142550156629)"
535325320,"(42.038378, -93.61261990196078)"
527226010,"(42.059266307028636, -93.62217083904109)"
535354130,"(42.03472576222682, -93.61721785048007)"
909101070,"(42.02208232146833, -93.65690511624551)"
905201030,"(42.03376271803412, -93.66365507844623)"
923203190,"(41.9920911280019, -93.60818247108398)"
535383100,"(42.03520103030303, -93.61222147474747)"
531376030,"(42.036697748221115, -93.69121222236794)"
902206130,"(42.030223845509, -93.60998419814982)"
532478020,"(42.037283558581564, -93.66016848302029)"
532377140,"(42.0347575024348, -93.6734832633402)"
528458060,"(42.05164083337037, -93.65046015915898)"
533350020,"(42.036990270138126, -93.65819074824287)"
904301100,"(42.02792105, -93.65786165094778)"
535403010,"(42.04014137336195, -93.6105051666287)"
923277030,"(41.98789996613723, -93.60394169328764)"
527184110,"(42.0610026, -93.6325959)"
535152060,"(42.04397958290653, -93.61762823568324)"
527166010,"(42.05819059134361, -93.63936394715857)"
903206170,"(42.030972, -93.627498)"
534226120,"(42.04661706060606, -93.62457872727272)"
527355060,"(42.05238119425546, -93.63443437035062)"
909282060,"(42.015989, -93.641698)"
527127150,"(42.06314183901623, -93.6335953177344)"
528365070,"(42.04971038436874, -93.65412668416836)"
909475140,"(42.01077357972208, -93.6413159030044)"
906380190,"(42.02463868073584, -93.690333963208)"
535177110,"(42.04401057122211, -93.61247676435413)"
527401160,"(42.056537433917505, -93.62615978205886)"
902400110,"(42.02953089547328, -93.61041103348938)"
527353080,"(42.052308912268195, -93.63848830300681)"
534278170,"(42.044677563030355, -93.62120572020515)"
533252020,"(42.04376906424129, -93.64629760406146)"
923202220,"(41.99326134657117, -93.61008244015714)"
907251100,"(42.01828352551928, -93.68766332125497)"
535451190,"(42.03609211111112, -93.60886888888889)"
902103150,0
902128020,"(42.03315791422828, -93.61426639635516)"
902128020,"(42.03315791422828, -93.61426639635516)"
911102090,"(42.02112144948884, -93.61545985798257)"
903425340,"(42.02864619455669, -93.62542534173392)"
527402200,"(42.05514960869565, -93.6261934347826)"
527301080,"(42.054417, -93.638063)"
923275140,"(41.98822925075457, -93.6040358307396)"
535475010,"(42.037002757575756, -93.6050291010101)"
532354230,"(42.03537914558364, -93.67575486674556)"
528150040,"(42.061127929262376, -93.65822507738623)"
533244040,"(42.04639852764888, -93.64449716125283)"
531450030,"(42.03738444352039, -93.68789867139567)"
527354040,"(42.053262801007165, -93.63574211446308)"
535305120,"(42.038475686868686, -93.61703526262626)"
535151100,"(42.0430122, -93.6197207)"
902304040,"(42.02814963265306, -93.61707365306123)"
906392130,"(42.02322586631043, -93.68911743143981)"
528358030,"(42.05132139628909, -93.6553619764256)"
906380210,"(42.024639326532146, -93.6901812244017)"
527452100,"(42.05025516004462, -93.62727738805111)"
527450150,"(42.052610608548164, -93.6287658945054)"
907125090,"(42.02133066437374, -93.69204514277004)"
908130020,"(42.02106089795918, -93.67126844897959)"
907194160,"(42.016122791562886, -93.69167096104457)"
907131060,"(42.02108398519905, -93.69047330555122)"
531363060,"(42.03779694130547, -93.69220054665072)"
903484110,"(42.022957795918366, -93.62418206122449)"
535402090,"(42.040189451740474, -93.60785242348912)"
902402010,"(42.03005281632653, -93.60853375510203)"
526355170,"(42.049566067367955, -93.61723704898948)"
535301160,"(42.04088230612245, -93.61844104081632)"
905480160,"(42.022668, -93.65880200000001)"
527107120,"(42.06144056645819, -93.6356765293179)"
902201140,"(42.03362853061224, -93.60883902040815)"
534479130,"(42.034922507984874, -93.62054071251103)"
528186080,"(42.05703281157089, -93.6533918818711)"
923225510,"(41.992981774936986, -93.60428137635301)"
535180070,"(42.04289354938526, -93.61264121577676)"
903456110,0
905104030,"(42.03209108414542, -93.67772001407806)"
528346050,"(42.052356277997234, -93.65136840224037)"
906392110,"(42.023794433026524, -93.68912644511609)"
535375130,"(42.03733263265306, -93.61544869387755)"
527357020,"(42.0507044, -93.6352344)"
903227140,"(42.03367036734694, -93.62349128571428)"
534175140,"(42.04268285798441, -93.63197699794864)"
902106140,"(42.031475163265306, -93.62020846938775)"
923228200,"(41.9925693, -93.6021357)"
527353020,"(42.052397, -93.637584)"
907290150,"(42.01628470048992, -93.68115054632091)"
535176050,"(42.04493193780322, -93.61260210452649)"
528280180,"(42.058578192530824, -93.64236597323693)"
909451150,0
906402060,"(42.02875650550202, -93.68446187675477)"
527403360,"(42.05444193877551, -93.6301746122449)"
534176250,"(42.04452171442495, -93.63303374209659)"
527378020,"(42.049600104994916, -93.6313761517771)"
903455030,0
908275090,"(42.019569809325894, -93.66463091019885)"
528120110,"(42.06074638936844, -93.65268457973669)"
535450100,"(42.03618424242424, -93.60909057575758)"
527301010,"(42.05551467165237, -93.638062)"
535302200,"(42.04134478111184, -93.617056876761)"
909252220,"(42.017787755102034, -93.64625416326531)"
923227030,"(41.99331178787879, -93.60138639393939)"
527107240,"(42.0607983, -93.6364315)"
916226030,"(42.0045186106386, -93.63987969468069)"
909178160,"(42.01681718367347, -93.64860475510204)"
906201022,"(42.03376816326531, -93.68413783673469)"
908102020,"(42.02011329977096, -93.67854489522742)"
531380080,"(42.03603625309854, -93.68988475913449)"
527376100,"(42.05251390637993, -93.6320665228675)"
905200280,"(42.0332778736901, -93.66575547820163)"
535402140,"(42.03939524195497, -93.60715662003759)"
905101100,"(42.03445744295302, -93.67430412751678)"
527226020,"(42.059365782046015, -93.62225303744788)"
535451230,"(42.037093272727276, -93.60887627272727)"
528360050,"(42.049413962912574, -93.6561853591516)"
907265010,"(42.016971387755106, -93.6858308367347)"
531375140,"(42.037745, -93.690134)"
535125060,"(42.048626128840795, -93.61553204653222)"
908186060,"(42.01897028596802, -93.66967516432189)"
526351030,"(42.052681, -93.618734)"
535451100,"(42.03605315151515, -93.6079974848485)"
905451050,"(42.02582065813658, -93.6662938917822)"
905226080,"(42.032744695031866, -93.6607222926868)"
924151050,"(41.989269962685945, -93.59996163163196)"
903232190,"(42.03164405050505, -93.6234501010101)"
905103130,"(42.032344, -93.674315)"
902427140,"(42.027111773373264, -93.60471826923042)"
535152050,"(42.044023204396204, -93.61766536467212)"
907262070,"(42.0159676969697, -93.68787273737374)"
527327080,"(42.05485709836066, -93.63154857377049)"
527146030,"(42.059422315715, -93.63182182937125)"
903427120,"(42.0290462244898, -93.62149285714285)"
533352075,"(42.034608287927725, -93.6561862512053)"
907265030,"(42.01697175510204, -93.68573373469388)"
531380110,"(42.03603411367355, -93.68920750825848)"
903232100,"(42.03152572727273, -93.6225894040404)"
909428180,"(42.01248164634146, -93.64058113414633)"
534476150,"(42.0348524769652, -93.623741)"
527378010,"(42.04959968595626, -93.63141419607622)"
924100040,"(41.99068225802583, -93.6002151916141)"
909275020,"(42.02012720689655, -93.64385572413794)"
909101190,"(42.021885327164206, -93.65567300787937)"
903206120,"(42.030304, -93.625951)"
904301410,"(42.02764613699593, -93.6603170025214)"
907295040,"(42.01766727393634, -93.67947)"
907176010,"(42.01880653426052, -93.68977050049335)"
905100060,"(42.03337493877551, -93.6755855510204)"
532376110,"(42.03547188676149, -93.6695144226477)"
914460020,"(41.99586513331898, -93.60620837419926)"
528188020,0
527454200,"(42.049714503104646, -93.62595076436871)"
527454200,"(42.049714503104646, -93.62595076436871)"
528482030,"(42.05209934919439, -93.64062832128066)"
907280100,"(42.0180246001813, -93.68001602552728)"
527110080,"(42.0607983, -93.6364315)"
528118090,"(42.06026381632653, -93.6575450612245)"
535105110,"(42.04681067442588, -93.61572146125864)"
526354020,"(42.05034167989689, -93.61746741627456)"
535477130,"(42.03632541910413, -93.60366918912685)"
905452070,0
906378110,"(42.02618222242579, -93.68945516172745)"
909426090,"(42.01495149750324, -93.6412334778419)"
533236090,"(42.04711721032323, -93.6423784426502)"
908275280,"(42.018542949995734, -93.66349157121499)"
903228090,"(42.03334814285714, -93.62169108163265)"
531385070,"(42.03613564403293, -93.68876404466504)"
916403040,0
527356050,"(42.050280268960826, -93.63731636146414)"
527166030,"(42.058192197114536, -93.63933664905286)"
907290230,"(42.016273202939516, -93.6820582779254)"
528186050,"(42.05701005118444, -93.65369833105926)"
535452120,"(42.03592591001854, -93.60692725319848)"
528482130,"(42.051301476252156, -93.64100410148941)"
534403050,"(42.041943686868684, -93.62761807070707)"
533244030,"(42.046396979359756, -93.64443466040935)"
528365080,"(42.04970528515862, -93.6539584102346)"
902206090,"(42.03046118181818, -93.60897672727272)"
909425010,"(42.015552, -93.643505)"
916384080,"(41.99410007480293, -93.65059963435037)"
909101330,"(42.021383877551024, -93.65900387755102)"
535380110,"(42.03584083673469, -93.61223146938777)"
903236010,"(42.031212857142854, -93.6216291632653)"
905101200,"(42.03442457142857, -93.67004946938776)"
531375110,"(42.03779564343747, -93.69058645850663)"
907405030,"(42.015862636363636, -93.68765181818182)"
908276230,"(42.01984084151792, -93.66329144396406)"
909256060,"(42.016065265306125, -93.64695448979592)"
527108030,"(42.063079105046164, -93.63659506060239)"
906475100,"(42.024581943281675, -93.68225724415127)"
907275010,"(42.0187764, -93.6826174)"
527404100,"(42.05364195653941, -93.62715398916313)"
905403150,"(42.027463, -93.665763)"
533350120,"(42.037694603039114, -93.65786165050163)"
909254010,"(42.0169505422425, -93.64492333383258)"
533221040,"(42.04617168716721, -93.64668095879291)"
902401120,0
533254050,"(42.042216557132335, -93.64561621012118)"
535178120,"(42.042333993501046, -93.61584383687811)"
527403020,"(42.055220353535354, -93.62917626262626)"
916125360,"(41.99845083673469, -93.65773120408164)"
909277040,"(42.01881660987127, -93.63968323115046)"
527302175,"(42.05534491781397, -93.63647630515446)"
905101490,"(42.033648673469386, -93.67536793877551)"
907227100,"(42.021659183673464, -93.68313334693877)"
911370510,"(42.00907895995091, -93.61612884907976)"
907414030,"(42.01373627272727, -93.68547463636364)"
909275110,"(42.01853567565075, -93.64257482447317)"
905200260,"(42.0332706331265, -93.66667140949791)"
902105130,"(42.03247783673469, -93.6169588367347)"
534453140,"(42.03578542405308, -93.62827711224118)"
907203070,"(42.021148281281725, -93.68377459441854)"
910226040,"(42.02131630612245, -93.62510124489796)"
905451410,"(42.02479216259773, -93.6673830555189)"
907295020,"(42.01774375797878, -93.67947)"
533250190,"(42.044624449974876, -93.64812865520894)"
527450010,"(42.0525776349339, -93.62967988400133)"
906385020,"(42.02461564491897, -93.69292305773105)"
906385020,"(42.02461564491897, -93.69292305773105)"
902109140,0
534403100,"(42.04196994949495, -93.62607665656566)"
535453080,"(42.03595766666667, -93.60600455555556)"
528250100,"(42.060198470986556, -93.64119445354052)"
907130100,"(42.02119537927844, -93.68851928140653)"
535152280,"(42.045057996869076, -93.61858644945609)"
528166090,"(42.058839, -93.655045)"
528480040,"(42.05214107653552, -93.64350700503826)"
535300040,"(42.04199771428571, -93.61891271428571)"
533215070,"(42.04684747222199, -93.64676810351378)"
527451520,"(42.05166455418695, -93.62982972355222)"
905475270,"(42.02580918614993, -93.66071686672565)"
908102030,"(42.020150513094116, -93.67854502390419)"
923125030,0
909177100,"(42.01625297959184, -93.65032657142856)"
902302150,"(42.02928591836734, -93.61688177551021)"
907201160,"(42.02016451037359, -93.68687632879237)"
527453060,"(42.050718389250484, -93.62481769751672)"
905225020,"(42.03441436, -93.66236432000001)"
528181010,"(42.05825671069147, -93.65055801472558)"
917425190,"(41.9974232, -93.6626278)"
528180130,"(42.057789279643096, -93.65131670080979)"
531363030,"(42.03772392063905, -93.69148692644863)"
902102060,"(42.033478448979594, -93.61561708163265)"
923229040,"(41.991109121673176, -93.60459116021848)"
903450110,0
909256020,"(42.01606471428572, -93.64728785714286)"
533221110,"(42.046176806150164, -93.64675658763787)"
526355080,"(42.04929427138124, -93.61548374429667)"
907181120,"(42.01703305214555, -93.69259011013165)"
903234160,"(42.0313627755102, -93.62060108163264)"
535454030,"(42.034873204081634, -93.609088)"
534152070,"(42.04331738262278, -93.6373458675667)"
905106170,"(42.0305902153294, -93.6764470591615)"
909257050,"(42.01606057142857, -93.64484689795918)"
534252060,"(42.044048523045795, -93.62468097354947)"
903200080,"(42.03351130621579, -93.629115839808)"
907126010,"(42.02116562342297, -93.69205030711537)"
908154040,0
907285020,"(42.01784835088658, -93.6814352689172)"
902109130,"(42.03028423066889, -93.61908511265285)"
903450060,"(42.025347592629515, -93.62848650130395)"
916455010,"(41.99724605809091, -93.64682492089028)"
535152070,"(42.043950501913415, -93.61760348302398)"
902206270,"(42.031402, -93.610465)"
534427090,"(42.04127676962795, -93.62179028947821)"
909279040,0
533130020,"(42.04771099278848, -93.64928363581829)"
527455270,"(42.04854121553709, -93.6265682965729)"
526302110,"(42.05284062808919, -93.61863289727206)"
905401100,"(42.02848294284575, -93.6664126376065)"
903227150,"(42.033713346938775, -93.62349271428572)"
534251320,"(42.04231685634495, -93.62596267416919)"
909100080,"(42.02266834527918, -93.65593597588735)"
905200160,"(42.033550326530616, -93.66555634693879)"
914478020,"(41.995395004168074, -93.60100359767598)"
527451650,"(42.05182270097846, -93.62963551819935)"
528142150,"(42.0596633, -93.6530882)"
531452210,"(42.03759037394319, -93.68756051204768)"
528168030,"(42.05891924185025, -93.65476666511519)"
923202105,"(41.990989814284596, -93.60840789662672)"
911103060,"(42.01996547854931, -93.6170035381688)"
534401190,"(42.0397374085605, -93.62970074216166)"
907175100,"(42.01853734360848, -93.69069530661795)"
902110010,"(42.03121157173339, -93.61732269411667)"
534431020,"(42.03919251931721, -93.62185078564525)"
908186080,"(42.018971986496595, -93.66976726862656)"
903233030,"(42.03247648484848, -93.6215464949495)"
902406070,"(42.02730468048847, -93.60702960866344)"
532354010,"(42.035940857142855, -93.67474)"
916380070,"(41.994356806759875, -93.6532240199392)"
903425420,"(42.029522434958515, -93.62559675637489)"
907227030,"(42.020670200000005, -93.68312194285714)"
910205120,"(42.02138008372053, -93.62665286263943)"
906201120,"(42.03184751488522, -93.6857367451697)"
923251080,"(41.98863328632139, -93.60682177448565)"
534451080,"(42.035627, -93.628396)"
902103090,"(42.03226288957077, -93.61855975092026)"
909428240,"(42.012490682926824, -93.63957529268292)"
528120130,"(42.060615942036634, -93.65391326190446)"
907255030,"(42.017266, -93.68561057142858)"
908102270,"(42.019780850000004, -93.67746255838134)"
909100150,"(42.02224651984003, -93.65601724220453)"
903231060,"(42.03234790909091, -93.62368281818182)"
923201020,"(41.99335964301636, -93.6072161313927)"
534429150,"(42.039541240103084, -93.62265064704579)"
534129060,"(42.04626054887079, -93.63191858558795)"
534151090,"(42.04321316252822, -93.63800493871996)"
910204050,"(42.02134210412769, -93.626873786999)"
535457040,"(42.034618749504006, -93.60658864153649)"
903426200,"(42.02888042529264, -93.62202728322204)"
535383070,"(42.034636753004754, -93.61115778005492)"
535353180,"(42.035025146031195, -93.62031532340924)"
908128050,"(42.0197445912689, -93.67148147261673)"
528429050,"(42.055008985021814, -93.64226350056916)"
527455240,"(42.048867685085035, -93.62534887899915)"
906476030,"(42.025082159465875, -93.67861313326665)"
909254140,"(42.01622614285714, -93.6449862244898)"
527359030,"(42.049770556889015, -93.63494181381682)"
533251110,"(42.04475538230206, -93.6460220352635)"
908178050,"(42.018843, -93.67298197512571)"
923225040,"(41.99279715485504, -93.60531126765663)"
916455110,"(41.99612709241717, -93.64682109724754)"
531452050,"(42.03480396512893, -93.68622974916043)"
531452050,"(42.03480396512893, -93.68622974916043)"
905351045,"(42.02374501802194, -93.67464911286095)"
905100030,"(42.033563755102044, -93.67558720408164)"
909101100,"(42.02208185292281, -93.6568399415625)"
902201130,"(42.03356240816326, -93.60883693877551)"
527162140,"(42.05892973839155, -93.63902747171883)"
527108040,"(42.06310434583055, -93.63661639084272)"
534476080,"(42.036215286105424, -93.623741)"
902404010,"(42.027910584579864, -93.61005959140935)"
902328040,"(42.02820781632653, -93.6138866122449)"
908102060,"(42.02072719634757, -93.67886922138973)"
533250130,"(42.04483500312437, -93.64817334149568)"
535380010,"(42.03694315700855, -93.61107399396589)"
532353130,"(42.03484686085428, -93.67697577022678)"
532353130,"(42.03484686085428, -93.67697577022678)"
531363050,"(42.03773282264411, -93.691571859458)"
908154080,0
534455030,"(42.03819044230735, -93.6282938877226)"
534455030,"(42.03819044230735, -93.6282938877226)"
905352180,0
916382100,"(41.99426605984764, -93.6519463317907)"
906201130,"(42.03177733826975, -93.6857369518755)"
534125210,"(42.0456386122449, -93.6339097755102)"
