PID,AllBathAbv,AllBathBsmt,BsmtCond,BsmtUnfSF,CentralAir,ExterQual,FireplaceQu,Foundation,GarageCars,GarageQual,GoodLivArea,HasPool,HeatingQC,KitchenQual,MSSubClass,Neighborhood,PavedDrive,PorchArea,SalePrice,YearBuilt
907187080,2.0,0.0,2,1468.0,1,3,0,6,2.0,2,1479.0,0,4,3,5,5,1,145,191000,1999
907192010,2.5,1.0,2,216.0,1,3,0,6,2.0,2,2561.0,0,4,3,6,5,1,237,200000,2002
907192020,2.5,0.0,2,845.0,1,3,0,6,2.0,2,1690.0,0,4,3,6,5,1,103,190550,2001
907192030,2.5,0.0,2,831.0,1,3,0,6,2.0,2,1660.0,0,4,3,6,5,1,212,195000,2002
907192040,2.5,1.0,2,144.0,1,3,2,6,2.0,2,2683.0,0,4,3,6,5,1,289,217500,2000
907192090,2.0,1.0,2,785.0,1,3,0,6,2.0,2,2361.0,0,4,3,5,5,1,72,227000,2002
907192120,2.0,1.0,2,440.0,1,3,0,6,2.0,2,2492.0,0,4,3,5,5,1,173,226000,2003
907192130,2.0,1.0,2,572.0,1,3,2,6,2.0,2,2416.0,0,4,3,5,5,1,228,221000,2002
907192150,2.5,0.0,2,840.0,1,3,0,6,2.0,2,1668.0,0,4,3,6,5,1,212,180000,2003
907194010,2.5,1.0,2,278.0,1,3,0,6,2.0,2,2506.0,0,4,3,6,5,1,45,230000,2001
907194020,2.5,0.0,2,602.0,1,3,2,6,2.0,2,2153.0,0,4,3,6,5,1,341,231500,2001
907194110,2.0,0.0,2,1413.0,1,3,0,6,2.0,2,1430.0,0,4,3,5,5,1,33,187100,2001
907194130,2.5,0.0,2,936.0,1,3,2,6,2.0,2,1776.0,0,4,3,6,5,1,240,192500,2002
907194160,2.0,1.0,2,172.0,1,3,0,6,2.0,2,2703.0,0,4,3,5,5,1,184,203000,2002
907196020,2.0,0.0,2,1541.0,1,3,2,6,3.0,2,1541.0,0,4,3,5,5,1,549,205000,2001
907196040,2.5,1.0,2,265.0,1,3,0,6,2.0,2,2486.0,0,4,3,6,5,1,228,235000,2000
907196050,2.5,1.0,2,434.0,1,3,2,6,2.0,2,2272.0,0,4,3,6,5,1,42,223500,2001
907200110,1.0,1.0,2,167.0,1,2,0,5,1.0,2,1709.0,0,2,2,5,5,1,145,130250,1975
907200170,1.0,0.0,2,428.0,1,2,0,5,2.0,2,1437.0,0,3,2,3,5,1,0,132500,1976
907200190,2.0,0.0,2,513.0,1,2,1,5,2.0,2,1527.0,0,2,2,3,5,1,127,153500,1976
907200230,2.0,0.0,2,424.0,1,2,0,5,0.0,0,1656.0,0,2,2,5,5,1,0,124000,1978
907200250,2.0,0.0,3,240.0,1,2,1,5,2.0,2,1764.0,0,2,2,3,5,1,0,160000,1977
907200270,1.5,0.0,2,501.0,1,2,0,5,2.0,2,1579.0,0,2,2,5,5,1,0,134900,1977
907200280,1.5,1.0,2,140.0,1,3,0,5,1.0,2,1912.0,0,4,2,5,5,1,401,150000,1977
907200290,1.5,0.0,2,311.0,1,2,0,5,1.0,2,1770.0,0,4,2,6,5,1,36,161750,1977
907200340,1.0,1.0,3,0.0,1,2,0,5,1.0,2,1788.0,0,2,2,5,5,1,365,128200,1976
907201060,2.0,0.0,3,390.0,1,3,0,5,1.0,2,1580.0,0,2,2,3,5,1,210,149900,1977
907201160,1.5,0.0,2,166.0,1,2,0,5,1.0,2,1897.0,0,2,2,6,5,1,442,157500,1977
907201220,1.0,0.0,2,282.0,1,2,0,4,1.0,2,1532.0,0,2,2,5,5,1,72,140000,1978
907201230,2.0,0.5,3,0.0,1,2,0,5,3.0,1,2277.0,0,2,2,3,5,1,386,174000,1978
907201280,1.0,1.0,2,132.0,1,2,0,5,2.0,2,1696.0,0,2,2,5,5,1,0,134900,1979
907202010,1.0,1.0,2,83.0,1,2,0,5,2.0,2,1955.0,0,4,2,5,5,1,491,158000,1978
907202050,2.0,0.0,2,364.0,1,2,0,5,2.0,2,1716.0,0,2,3,5,5,1,288,150500,1977
907202080,1.0,1.0,2,218.0,1,3,0,5,1.0,2,1510.0,0,4,2,5,5,1,0,136500,1978
907202100,1.0,1.0,2,399.0,1,2,0,5,1.0,2,1384.0,0,2,2,5,5,1,0,130000,1977
907202130,1.5,0.0,3,1072.0,1,2,0,5,1.0,2,1464.0,0,2,3,5,5,1,173,143500,1977
907202140,1.5,0.0,2,448.0,1,2,1,5,1.0,2,1494.0,0,2,2,5,5,1,0,128500,1969
907202160,1.0,1.0,3,0.0,1,2,0,5,2.0,2,1966.0,0,2,2,3,5,1,34,147000,1978
907202220,1.0,0.0,2,102.0,1,2,0,5,2.0,2,1641.0,0,2,2,5,5,1,80,120000,1975
907202240,2.0,1.0,2,180.0,1,2,0,5,2.0,2,2242.0,0,2,2,5,5,1,606,163000,1975
907203010,1.0,0.0,2,504.0,1,2,0,5,1.0,2,1224.0,0,4,2,5,5,1,0,128500,1972
907203040,1.0,1.0,2,0.0,1,2,0,6,2.0,2,1788.0,0,2,2,5,5,1,256,149900,1972
907203060,1.0,1.0,2,276.0,1,2,0,5,2.0,2,1488.0,0,2,2,5,5,1,96,112500,1972
907203070,1.0,1.0,2,396.0,1,2,0,5,2.0,2,1356.0,0,2,2,5,5,1,0,127000,1972
907203090,1.0,0.0,2,924.0,1,2,0,5,1.0,2,924.0,0,2,2,5,5,1,0,110000,1975
907203110,1.5,0.0,2,253.0,1,2,0,5,2.0,2,1685.0,0,2,2,5,5,1,0,122000,1975
907227030,1.0,1.0,2,404.0,1,2,1,5,1.0,2,1324.0,0,4,2,5,5,1,0,133500,1972
907227050,1.0,0.0,2,474.0,1,2,0,5,1.0,2,1254.0,0,2,2,5,5,1,0,127000,1972
907227060,1.0,1.0,2,193.0,1,2,0,5,2.0,3,1535.0,0,3,4,5,5,1,155,127000,1972
907227080,1.0,0.0,2,117.0,1,2,0,5,2.0,2,1671.0,0,2,2,5,5,1,215,123000,1972
907227090,1.0,0.0,2,427.0,1,2,0,5,1.0,2,1301.0,0,4,2,5,5,1,0,119900,1972
907227100,1.0,0.0,2,0.0,1,2,0,5,2.0,2,1260.0,0,3,3,5,5,1,352,117000,1972
907227110,1.0,0.5,2,108.0,1,2,0,5,1.0,2,1428.0,0,3,2,3,5,1,192,133900,1972
907227290,1.0,1.0,2,112.0,1,2,0,5,2.0,2,1424.0,0,2,2,3,5,1,58,133000,1972
907227300,1.0,0.0,2,148.0,1,2,0,5,1.0,2,1412.0,0,4,2,5,5,1,196,124900,1972
907230240,2.5,0.0,2,292.0,1,2,0,6,2.0,2,1658.0,0,4,2,2,12,1,48,137000,1993
907250020,2.0,0.0,2,1777.0,1,3,3,6,2.0,2,1795.0,0,4,3,5,5,1,330,230000,2002
907250030,2.5,1.0,2,296.0,1,3,3,6,3.0,2,3660.0,0,4,3,5,5,1,213,318000,2003
907250050,2.0,1.0,2,536.0,1,3,0,6,3.0,2,3464.0,0,4,3,5,5,1,168,305900,2004
907250070,2.0,1.0,2,335.0,1,3,0,6,3.0,2,2845.0,0,4,3,5,5,1,355,250000,2002
907251090,2.5,1.0,2,324.0,1,3,3,6,2.0,2,2835.0,0,4,3,6,5,1,211,237000,2002
907251100,2.5,1.0,2,133.0,1,3,3,6,2.0,2,2921.0,0,4,3,6,5,1,259,255000,2002
907252020,2.5,0.0,2,1284.0,1,3,3,6,2.0,2,2169.0,0,4,3,6,5,1,279,228500,2002
907252050,2.5,0.0,2,370.0,1,3,0,6,2.0,2,2218.0,0,4,3,6,5,1,374,222000,2002
907252060,2.5,0.0,2,1068.0,1,3,3,6,2.0,2,2184.0,0,4,3,6,5,1,324,254750,2003
907252120,2.0,1.0,2,223.0,1,3,2,6,2.0,2,2959.0,0,4,3,5,5,1,180,272000,2001
907252190,2.0,1.0,2,261.0,1,3,2,6,2.0,2,3085.0,0,4,3,5,5,1,535,270000,2000
907252210,2.0,0.0,2,1753.0,1,3,2,6,2.0,2,1788.0,0,4,4,5,5,1,353,236500,2001
907252220,2.5,1.0,2,309.0,1,3,2,6,2.0,2,2862.0,0,4,4,6,5,1,282,261500,2001
907253060,2.5,1.0,2,257.0,1,3,2,6,3.0,2,2600.0,0,4,3,6,5,1,184,235000,2000
907253110,2.5,0.0,2,1257.0,1,3,2,6,2.0,2,2161.0,0,4,3,6,5,1,84,230500,2001
907253130,2.5,1.0,2,536.0,1,3,4,6,3.0,2,3057.0,0,4,4,6,5,1,395,313000,2000
907254020,2.5,0.0,2,336.0,1,3,2,6,3.0,2,2520.0,0,4,3,6,5,1,330,230000,1999
907254050,2.5,1.0,2,201.0,1,2,2,6,2.0,2,2394.0,0,4,2,6,5,1,249,214000,1999
907254090,2.5,0.0,2,901.0,1,3,2,6,2.0,2,2283.0,0,4,3,6,5,1,276,222500,1998
907255010,1.5,1.0,2,476.0,1,3,2,6,2.0,2,2230.0,0,4,3,5,5,1,234,220000,2002
907255020,2.5,0.0,2,1055.0,1,3,2,6,2.0,2,2263.0,0,4,3,6,5,1,234,287000,2001
907255030,2.5,1.0,2,163.0,1,3,2,6,3.0,2,3141.0,0,4,3,6,5,1,284,274000,2001
907255050,2.0,0.0,2,1753.0,1,3,2,6,3.0,2,1787.0,0,4,3,5,5,1,348,275000,2001
907255060,2.0,1.0,2,240.0,1,3,3,6,3.0,2,3324.0,0,4,3,5,5,1,217,300000,2002
907260010,2.5,0.0,2,1128.0,1,3,3,6,2.0,2,2290.0,0,4,3,6,5,1,0,255900,2002
907260030,2.5,0.0,2,840.0,1,3,0,6,2.0,2,1725.0,0,4,3,6,5,1,48,198500,2002
907260040,2.0,0.0,2,1459.0,1,3,3,6,2.0,2,1459.0,0,4,3,5,5,1,231,192000,2002
907260050,2.5,1.0,2,325.0,1,3,3,6,2.0,2,2586.0,0,4,3,6,5,1,120,213000,2003
907262020,2.5,0.0,2,860.0,1,3,0,6,2.0,2,1729.0,0,4,3,6,5,1,449,200000,2002
907262030,2.5,1.0,2,334.0,1,3,0,6,2.0,2,2318.0,0,4,3,6,5,1,63,224900,2003
907262050,2.5,1.0,2,458.0,1,3,2,6,2.0,2,2312.0,0,4,3,6,5,1,231,237000,2003
907262060,2.5,0.0,2,1129.0,1,3,3,6,2.0,2,2327.0,0,4,3,6,5,1,57,240000,2003
907262070,2.5,0.0,2,798.0,1,3,0,6,2.0,2,1640.0,0,4,3,6,5,1,45,183000,2003
907262080,2.5,0.0,2,872.0,1,3,0,6,2.0,2,1909.0,0,4,3,6,5,1,108,197000,2002
907265010,2.5,0.0,2,944.0,1,3,0,6,2.0,2,1870.0,0,4,3,6,5,1,299,211000,2001
907265030,2.0,1.0,2,668.0,1,3,0,6,3.0,2,2640.0,0,4,3,5,5,1,136,230000,2002
907265100,2.5,0.0,2,850.0,1,3,2,6,2.0,2,1764.0,0,4,3,6,5,1,149,207000,1999
907270040,2.5,0.0,2,747.0,1,3,2,6,2.0,2,2733.0,0,4,3,6,5,1,258,267000,1998
907270050,2.5,1.0,2,170.0,1,3,2,6,3.0,2,3134.0,0,4,3,6,5,1,277,268500,1999
907275010,2.0,1.0,2,216.0,1,3,2,6,2.0,2,2759.0,0,4,3,5,5,1,169,220000,1999
907275030,2.5,0.0,2,1065.0,1,3,2,6,2.0,2,2049.0,0,4,3,6,5,1,168,210900,1996
907275080,2.0,0.0,2,683.0,1,3,2,6,2.0,2,2465.0,0,4,3,5,5,1,155,228000,1994
907275090,2.0,1.0,2,814.0,1,3,2,6,2.0,2,2194.0,0,4,3,5,5,1,181,203000,1996
907275140,2.0,1.0,2,462.0,1,3,3,6,2.0,2,3188.0,0,4,3,5,5,1,338,279500,2002
907275150,2.5,1.0,2,333.0,1,3,2,6,2.0,2,3637.0,0,4,3,6,5,1,305,275000,2001
907280040,2.5,0.0,2,1040.0,1,3,2,6,2.0,2,2098.0,0,4,3,6,5,1,369,240000,1997
907280090,2.5,1.0,2,98.0,1,3,2,6,2.0,2,2754.0,0,4,3,6,5,1,257,211000,1996
907280100,2.0,1.0,2,567.0,1,3,2,6,3.0,2,2727.0,0,4,3,5,5,1,302,285000,2002
907280170,2.0,1.0,2,306.0,1,3,2,6,2.0,2,2528.0,0,4,3,5,5,1,177,210000,1997
907285010,2.5,0.5,2,258.0,1,2,2,6,3.0,2,2735.0,0,4,3,6,5,1,212,227000,1998
907285020,2.5,1.0,2,318.0,1,2,0,6,2.0,2,2773.0,0,4,3,6,5,1,612,219500,1997
907285040,2.5,1.0,2,141.0,1,3,2,6,2.0,2,3169.0,0,4,3,6,5,1,65,240000,1995
907285050,2.5,0.0,2,880.0,1,3,2,6,2.0,2,1716.0,0,4,3,6,5,1,120,191000,1996
907285080,2.5,1.0,2,273.0,1,3,2,6,2.0,2,2550.0,0,4,3,6,5,1,277,210000,1994
907285100,2.5,1.0,3,245.0,1,3,2,6,2.0,2,2680.0,0,4,3,6,5,1,445,237000,1995
907290020,2.5,1.0,2,133.0,1,2,2,6,2.0,2,3072.0,0,4,3,6,5,1,423,274300,1998
907290040,2.0,0.0,2,1649.0,1,2,0,6,2.0,2,1661.0,0,4,3,5,5,1,34,224900,1998
907290070,2.0,0.0,2,1212.0,1,3,0,6,2.0,2,1212.0,0,4,3,5,5,1,356,178000,2001
907290080,2.0,0.0,2,1836.0,1,3,3,6,2.0,2,1860.0,0,4,3,5,5,1,153,216837,2004
907290090,2.0,0.0,2,1630.0,1,3,2,6,2.0,2,1630.0,0,4,3,5,5,1,308,213000,2000
907290140,1.0,1.0,2,189.0,1,3,0,6,2.0,2,1507.0,0,4,3,4,5,1,140,131500,2003
907290150,1.0,1.0,2,162.0,1,3,0,6,2.0,2,1534.0,0,4,3,4,5,1,140,136500,2003
907290160,1.0,1.0,2,131.0,1,3,0,6,2.0,2,1565.0,0,4,3,4,5,1,140,133000,2003
907290170,1.0,1.0,2,176.0,1,3,0,6,2.0,2,1520.0,0,4,3,4,5,1,140,143750,2003
907290180,1.0,1.0,2,163.0,1,3,0,6,2.0,2,1533.0,0,4,3,4,5,1,140,144000,2003
907290210,1.0,1.0,2,163.0,1,3,0,6,2.0,2,1533.0,0,4,3,4,5,1,140,140000,2003
907290230,1.0,1.0,2,186.0,1,3,3,6,2.0,2,1510.0,0,4,3,4,5,1,140,155900,2004
907290240,1.0,1.0,2,186.0,1,3,0,6,2.0,2,1510.0,0,4,3,4,5,1,160,143000,2004
907290250,1.0,1.0,2,186.0,1,3,0,6,2.0,2,1510.0,0,4,3,4,5,1,140,145000,2004
907295020,2.0,1.0,2,484.0,1,2,2,6,2.0,2,2487.0,0,4,3,5,5,1,179,208900,1997
907295040,1.5,1.0,2,426.0,1,3,2,6,2.0,2,2256.0,0,4,3,5,5,1,324,246900,1999
907295100,2.0,2.0,2,83.0,1,2,0,6,3.0,2,3593.0,0,4,2,1,5,1,227,185000,1997
907401050,2.0,1.0,2,390.0,1,3,0,6,2.0,2,2390.0,0,4,3,5,5,1,68,207000,2003
907401060,2.5,0.0,2,847.0,1,3,3,6,2.0,2,1928.0,0,4,3,6,5,1,148,219500,2003
907401080,2.5,0.0,2,847.0,1,3,3,6,2.0,2,1948.0,0,4,3,6,5,1,148,195000,2004
907401090,2.0,1.0,2,315.0,1,3,2,6,2.0,2,3010.0,0,4,3,5,5,1,262,232000,2003
907405020,2.0,1.0,2,726.0,1,3,0,6,2.0,2,2346.0,0,4,3,5,5,1,266,214000,2002
907405030,2.0,1.0,2,1342.0,1,3,0,6,2.0,2,2040.0,0,4,3,5,5,1,215,200000,2003
907405130,2.0,1.0,2,638.0,1,3,0,6,2.0,2,2036.0,0,4,3,5,5,1,39,185000,2003
907405140,2.5,1.0,2,150.0,1,3,0,6,2.0,2,2416.0,0,4,3,6,5,1,61,208500,2003
907410040,2.5,0.0,3,851.0,1,3,0,6,2.0,2,1737.0,0,4,3,6,5,1,105,203160,2006
907410050,2.5,0.0,2,939.0,1,3,0,6,2.0,2,1797.0,0,4,3,6,5,1,197,213500,2006
907410080,2.0,1.0,2,761.0,1,3,0,6,2.0,2,2196.0,0,4,3,5,5,1,179,213000,2004
907410100,2.5,0.0,2,784.0,1,3,0,6,2.0,2,1611.0,0,4,3,6,5,1,180,195800,2005
907410130,2.0,1.0,2,100.0,1,3,3,6,3.0,2,3080.0,0,4,3,5,5,1,243,293200,2007
907412010,2.5,0.0,2,860.0,1,3,0,6,2.0,2,1720.0,0,4,3,6,5,1,70,196500,2004
907412020,2.5,0.0,2,864.0,1,3,0,6,2.0,2,1728.0,0,4,3,6,5,1,243,190000,2004
907412040,2.0,0.0,2,1421.0,1,3,0,6,2.0,2,1469.0,0,4,3,5,5,1,35,186500,2004
907412070,2.0,1.0,2,490.0,1,3,0,6,2.0,2,2382.0,0,4,3,5,5,1,237,210000,2004
907412080,2.5,0.0,2,280.0,1,3,0,6,2.0,2,2072.0,0,4,3,6,5,1,45,185900,2004
907412090,2.0,0.0,2,1234.0,1,3,0,6,2.0,2,1234.0,0,4,3,5,5,1,30,179900,2007
907414020,2.0,0.0,2,1480.0,1,3,0,6,2.0,2,1520.0,0,4,3,5,5,1,228,190000,2004
907414030,2.0,0.0,2,1390.0,1,3,0,6,2.0,2,1438.0,0,4,3,5,5,1,237,185500,2004
907414060,2.0,0.0,2,1422.0,1,3,0,6,2.0,2,1422.0,0,4,3,5,5,1,252,179600,2004
907414070,2.0,1.0,2,460.0,1,3,0,6,2.0,2,1899.0,0,4,3,5,5,1,141,173500,2005
907414080,2.5,1.0,2,545.0,1,3,0,6,2.0,2,1669.0,0,4,3,6,5,1,135,173500,2005
907418010,2.0,0.0,2,1508.0,1,3,0,6,3.0,2,1620.0,0,4,3,5,5,1,24,218836,2007
907418040,2.0,0.0,2,1327.0,1,3,0,6,2.0,2,1385.0,0,4,3,5,5,1,50,193000,2007
907420040,2.5,0.0,2,608.0,1,3,3,6,2.0,2,1396.0,0,4,3,6,5,1,136,170000,2007
907420060,2.5,0.0,2,738.0,1,3,3,6,2.0,2,1491.0,0,3,3,6,5,1,130,168675,2006
907420080,2.5,1.0,2,80.0,1,3,3,6,2.0,2,2104.0,0,4,3,6,5,1,54,189000,2005
907420090,2.0,0.0,2,1286.0,1,3,3,6,2.0,2,1334.0,0,4,3,5,5,1,0,164990,2005
907420110,2.5,0.0,2,768.0,1,3,0,6,2.0,2,1536.0,0,4,3,6,5,1,40,167000,2005
907425010,1.0,1.0,2,151.0,1,3,2,6,2.0,2,1545.0,0,4,3,4,5,1,149,149300,2004
907425015,1.0,1.0,2,151.0,1,3,2,6,2.0,2,1545.0,0,4,3,4,5,1,149,141000,2004
907425030,1.0,1.0,2,186.0,1,3,3,6,2.0,2,1510.0,0,4,3,4,5,1,149,149000,2004
907425035,1.0,1.0,2,186.0,1,3,3,6,2.0,2,1510.0,0,4,3,4,5,1,140,144500,2004
908102020,2.0,1.0,2,166.0,1,2,0,5,2.0,2,1946.0,0,3,2,6,7,1,147,98000,1910
908102030,1.0,0.0,2,796.0,1,2,0,5,0.0,0,796.0,0,3,2,5,7,1,492,85000,1910
908102040,3.0,2.0,2,188.0,1,2,0,5,0.0,0,3284.0,0,3,2,1,7,0,70,145900,1900
908102050,2.0,0.0,0,0.0,1,2,0,5,2.0,2,1126.0,0,4,3,5,7,0,96,108000,1949
908102060,1.0,0.0,0,0.0,0,2,0,5,1.0,2,640.0,0,2,2,5,7,0,0,84900,1945
908102100,1.0,1.0,2,420.0,1,2,0,5,2.0,1,2008.0,0,4,2,5,7,1,184,140000,1965
908102110,1.0,0.0,2,381.0,1,2,0,5,1.0,2,992.0,0,4,2,5,7,1,116,155891,1954
908102130,2.0,0.0,0,0.0,0,2,0,5,0.0,0,1664.0,0,2,2,1,7,1,0,100000,1965
908102140,1.0,0.0,2,483.0,1,2,0,5,1.0,2,1701.0,0,2,2,5,7,1,420,123000,1966
908102170,1.0,1.0,2,126.0,1,2,0,5,1.0,2,2266.0,0,2,2,5,7,1,425,144000,1968
908102260,1.5,1.0,2,136.0,1,3,0,5,1.0,2,2376.0,0,3,2,5,7,1,804,147500,1965
908102270,1.0,1.0,2,849.0,1,2,0,6,2.0,2,2123.0,0,4,2,5,7,1,0,167000,1964
908102290,1.0,1.0,2,126.0,1,2,3,5,1.0,1,1506.0,0,4,2,5,7,1,0,100000,1938
908102320,1.5,0.0,2,1290.0,1,2,3,5,2.0,2,1642.0,0,2,1,5,7,1,240,149900,1959
908102330,1.0,0.0,1,0.0,1,2,0,5,2.0,2,2056.0,0,2,2,5,7,1,0,102000,1951
908103090,1.0,0.0,2,115.0,1,2,0,5,2.0,2,2061.0,0,2,2,5,7,1,0,110000,1963
908103260,1.0,0.5,3,0.0,1,2,0,5,2.0,1,1489.0,0,4,2,3,7,1,224,165000,1976
908103280,1.5,0.5,3,94.0,1,2,1,5,2.0,2,2160.0,0,2,2,5,7,1,138,135000,1976
908103310,2.0,1.0,2,0.0,1,2,0,5,0.0,0,1988.0,0,2,2,1,7,1,0,127500,1975
908103350,1.0,1.0,2,480.0,1,2,1,5,1.0,2,1624.0,0,2,2,3,7,1,0,125200,1975
908127040,1.0,1.0,2,440.0,1,2,0,5,1.0,2,1480.0,0,2,2,5,7,1,120,94750,1965
908127050,1.0,1.0,2,329.0,1,2,0,5,1.0,2,2023.0,0,2,2,5,7,1,204,119900,1969
908127060,1.0,1.0,2,666.0,1,2,3,5,2.0,2,1586.0,0,2,2,5,7,0,143,122000,1925
908127070,1.0,0.0,2,1179.0,1,2,0,5,2.0,2,1179.0,0,3,2,5,7,1,0,110000,1960
908127100,1.0,1.0,2,0.0,1,2,0,5,0.0,0,1632.0,0,2,2,1,7,1,32,118500,1990
908127120,1.0,1.0,2,706.0,1,2,3,5,0.0,0,1286.0,0,4,2,5,7,1,144,108000,1940
908128050,2.0,1.0,2,38.0,1,2,0,5,2.0,2,2281.0,0,2,2,3,7,1,180,137500,1972
908128060,3.0,0.0,0,0.0,1,3,4,3,2.0,2,1922.0,0,4,3,3,7,1,177,198500,2003
908128100,2.5,0.0,2,796.0,1,3,3,6,2.0,2,1724.0,0,4,3,6,7,1,225,196500,2003
908128110,2.5,0.0,2,746.0,1,3,3,6,2.0,2,1656.0,0,4,3,6,7,1,306,165400,2003
908130020,1.0,1.0,2,142.0,1,2,0,6,0.0,0,1686.0,0,4,3,5,7,0,32,117250,2002
908151040,1.0,1.0,2,541.0,1,2,1,5,2.0,2,1605.0,0,2,2,3,7,1,292,147000,1977
908151050,1.5,0.0,2,155.0,1,2,0,5,2.0,2,1961.0,0,2,2,6,7,1,252,159500,1977
908152035,1.0,1.0,2,615.0,1,2,0,5,1.0,2,1548.0,0,2,2,5,7,1,240,127000,1960
908152060,1.0,1.0,2,456.0,1,2,1,5,2.0,2,1548.0,0,2,2,3,7,1,228,133500,1976
908152070,1.5,1.0,3,392.0,1,2,1,5,1.0,2,1864.0,0,2,2,5,7,1,400,148000,1976
908152110,1.5,0.0,2,396.0,1,2,2,5,2.0,2,1686.0,0,2,2,6,7,1,0,160500,1976
908152180,2.5,0.0,0,0.0,1,2,0,3,2.0,2,2233.0,0,2,2,1,7,1,0,141000,1979
908152270,1.5,1.0,2,108.0,1,2,0,6,2.0,2,2156.0,0,4,3,5,7,1,316,176000,2005
908152280,1.5,1.0,3,110.0,1,2,0,6,2.0,2,2070.0,0,3,2,5,7,1,49,157000,2005
908152290,2.5,1.0,3,123.0,1,2,0,6,2.0,2,2019.0,0,3,2,6,7,1,85,171500,2005
908154040,2.0,1.0,2,464.0,1,4,3,6,3.0,2,2932.0,0,4,4,5,7,1,391,320000,2007
908154080,3.5,0.0,0,0.0,1,2,3,3,2.0,2,3820.0,0,2,4,5,7,1,372,284700,1959
908154205,3.5,1.0,2,878.0,1,4,3,6,3.0,2,6936.0,0,4,4,6,7,1,614,184750,2007
908178050,2.5,0.0,2,1150.0,1,3,4,6,2.0,2,2314.0,0,4,3,6,7,1,274,229000,2003
908186040,1.0,1.0,2,88.0,1,2,0,6,2.0,2,1531.0,0,4,2,2,7,1,28,148000,2005
908186050,1.0,1.0,2,80.0,1,2,0,6,2.0,2,1539.0,0,4,3,2,7,1,44,140000,2005
908186060,1.0,1.0,2,0.0,1,2,0,6,2.0,2,1619.0,0,3,2,2,7,1,28,145000,2005
908186080,1.0,1.0,2,0.0,1,2,0,1,2.0,2,1619.0,0,3,2,2,7,1,28,145500,2005
908186090,1.0,1.0,2,0.0,1,2,0,6,2.0,2,1619.0,0,3,2,2,7,1,44,142500,2005
908188110,2.0,0.0,2,970.0,1,3,0,6,2.0,2,1709.0,0,4,3,2,7,1,40,134000,2004
908188120,2.0,0.0,2,970.0,1,3,0,6,2.0,2,1709.0,0,4,3,2,7,1,40,130000,2004
908188130,2.0,0.0,2,970.0,1,3,0,6,2.0,2,1709.0,0,4,3,2,7,1,40,130000,2004
908188140,2.0,0.0,2,970.0,1,3,0,6,2.0,2,1709.0,0,4,3,2,7,1,40,137500,2004
908188150,2.0,0.0,2,976.0,1,3,0,6,2.0,2,1708.0,0,4,3,2,7,1,40,130000,2004
908201040,1.0,0.5,2,698.0,1,2,0,5,0.0,0,698.0,0,4,2,5,7,1,200,118000,1947
908201120,2.0,0.0,2,1307.0,0,2,0,5,0.0,0,1573.0,0,2,1,1,7,1,0,118000,1955
908203090,1.0,0.0,2,301.0,1,2,0,5,1.0,2,1451.0,0,2,2,5,7,1,0,85000,1959
908203100,1.0,0.0,2,960.0,1,2,0,5,0.0,0,960.0,0,4,2,5,7,1,0,90000,1958
908204090,1.0,1.0,2,52.0,1,2,0,5,1.0,2,1868.0,0,4,1,5,7,1,179,131750,1959
908204160,2.0,0.0,0,0.0,0,2,0,3,0.0,0,1152.0,0,2,2,1,7,0,0,82500,1955
908204180,2.0,0.0,0,0.0,0,2,0,6,0.0,0,1152.0,0,2,1,1,7,0,0,61500,1955
908208020,2.0,0.0,2,1121.0,1,2,0,6,2.0,2,1121.0,0,4,2,5,7,1,196,140000,2003
908225170,1.0,1.0,2,0.0,0,2,0,5,0.0,0,1568.0,0,2,2,1,7,1,112,91900,1955
908225180,1.0,0.0,2,624.0,1,2,0,5,1.0,2,936.0,0,4,2,5,7,1,0,97900,1948
908225240,1.0,0.0,2,372.0,1,2,0,6,1.0,2,1440.0,0,4,2,5,7,1,0,111000,1954
908225290,1.0,1.0,2,0.0,1,2,0,5,1.0,2,2446.0,0,2,2,5,7,1,252,120000,1950
908225320,1.5,0.0,1,641.0,1,2,3,5,1.0,2,1581.0,0,2,2,5,7,1,140,113000,1945
908225370,2.0,0.0,0,0.0,0,2,0,3,1.0,2,1529.0,0,2,2,5,7,0,277,98000,1945
908226130,1.0,1.0,2,324.0,0,2,0,4,1.0,2,1272.0,0,1,1,1,7,1,0,80000,1941
908226180,1.0,0.0,2,0.0,1,2,0,4,0.0,0,1318.0,0,4,3,5,7,1,286,79000,1931
908228010,1.0,1.0,2,238.0,1,2,3,4,1.0,2,1287.0,0,2,2,5,7,1,84,108500,1920
908228040,1.0,1.0,2,392.0,1,2,0,4,1.0,2,1613.0,0,3,2,5,7,1,236,104900,1924
908229020,1.0,0.0,2,864.0,1,2,0,6,0.0,0,864.0,0,4,2,5,7,1,96,99900,1922
908250030,1.0,0.0,0,0.0,0,2,0,3,2.0,2,944.0,0,1,1,5,7,1,0,82000,1952
908250040,1.5,0.0,0,0.0,1,2,0,3,0.0,0,1137.0,0,3,2,5,7,1,0,96000,1947
908250090,1.0,0.0,2,144.0,1,2,0,5,1.0,2,1697.0,0,2,2,5,7,1,134,99000,1953
908275040,2.0,0.0,2,1678.0,1,2,0,5,0.0,0,1678.0,0,2,2,1,7,1,0,119900,1959
908275090,1.5,0.0,2,560.0,0,2,0,5,1.0,1,1346.0,0,3,2,5,7,1,192,112000,1910
